,year,month,ticket_geo_region_name,ticket_taxonomy_tag_name,No_of_tickets
4098,2019,7,Veneto,Personal trainer,288
4099,2019,7,Veneto,Psicologo,341
4100,2019,7,Veneto,Riparazione console videogiochi,40
4101,2019,7,Veneto,Sgombero cantine e soffitte,24
4102,2019,8,Abruzzo,Aria Condizionata,47
4103,2019,8,Abruzzo,Cura giardino,16
4104,2019,8,Abruzzo,Imbianchino,41
4105,2019,8,Abruzzo,Installazione pannelli solari,4
4106,2019,8,Abruzzo,Installazione piscina,14
4107,2019,8,Abruzzo,Installazione tende da sole,11
4108,2019,8,Abruzzo,Installazione zanzariera,6
4109,2019,8,Abruzzo,Lezioni di inglese,66
4110,2019,8,Abruzzo,Personal trainer,89
4111,2019,8,Abruzzo,Psicologo,50
4112,2019,8,Abruzzo,Riparazione console videogiochi,12
4113,2019,8,Abruzzo,Sgombero cantine e soffitte,19
4114,2019,8,Basilicata,Aria Condizionata,6
4115,2019,8,Basilicata,Imbianchino,9
4116,2019,8,Basilicata,Installazione pannelli solari,5
4117,2019,8,Basilicata,Installazione piscina,3
4118,2019,8,Basilicata,Installazione zanzariera,1
4119,2019,8,Basilicata,Lezioni di inglese,11
4120,2019,8,Basilicata,Personal trainer,7
4121,2019,8,Basilicata,Psicologo,11
4122,2019,8,Basilicata,Sgombero cantine e soffitte,3
4123,2019,8,Calabria,Aria Condizionata,54
4124,2019,8,Calabria,Cura giardino,16
4125,2019,8,Calabria,Imbianchino,19
4126,2019,8,Calabria,Installazione pannelli solari,11
4127,2019,8,Calabria,Installazione piscina,7
4128,2019,8,Calabria,Installazione tende da sole,7
4129,2019,8,Calabria,Installazione zanzariera,7
4130,2019,8,Calabria,Lezioni di inglese,55
4131,2019,8,Calabria,Personal trainer,39
4132,2019,8,Calabria,Psicologo,89
4133,2019,8,Calabria,Riparazione console videogiochi,3
4134,2019,8,Calabria,Sgombero cantine e soffitte,10
4135,2019,8,Campania,Aria Condizionata,245
4136,2019,8,Campania,Cura giardino,42
4137,2019,8,Campania,Imbianchino,66
4138,2019,8,Campania,Installazione pannelli solari,19
4139,2019,8,Campania,Installazione piscina,37
4140,2019,8,Campania,Installazione tende da sole,13
4141,2019,8,Campania,Installazione zanzariera,15
4142,2019,8,Campania,Lezioni di inglese,295
4143,2019,8,Campania,Personal trainer,369
4144,2019,8,Campania,Psicologo,311
4145,2019,8,Campania,Riparazione console videogiochi,40
4146,2019,8,Campania,Sgombero cantine e soffitte,18
4147,2019,8,Emilia-Romagna,Aria Condizionata,254
4148,2019,8,Emilia-Romagna,Cura giardino,109
4149,2019,8,Emilia-Romagna,Imbianchino,263
4150,2019,8,Emilia-Romagna,Installazione pannelli solari,20
4151,2019,8,Emilia-Romagna,Installazione piscina,49
4152,2019,8,Emilia-Romagna,Installazione tende da sole,74
4153,2019,8,Emilia-Romagna,Installazione zanzariera,61
4154,2019,8,Emilia-Romagna,Lezioni di inglese,381
4155,2019,8,Emilia-Romagna,Personal trainer,422
4156,2019,8,Emilia-Romagna,Psicologo,282
4157,2019,8,Emilia-Romagna,Riparazione console videogiochi,35
4158,2019,8,Emilia-Romagna,Sgombero cantine e soffitte,63
4159,2019,8,Friuli Venezia Giulia,Aria Condizionata,65
4160,2019,8,Friuli Venezia Giulia,Cura giardino,35
4161,2019,8,Friuli Venezia Giulia,Imbianchino,45
4162,2019,8,Friuli Venezia Giulia,Installazione pannelli solari,12
4163,2019,8,Friuli Venezia Giulia,Installazione piscina,13
4164,2019,8,Friuli Venezia Giulia,Installazione tende da sole,12
4165,2019,8,Friuli Venezia Giulia,Installazione zanzariera,10
4166,2019,8,Friuli Venezia Giulia,Lezioni di inglese,66
4167,2019,8,Friuli Venezia Giulia,Personal trainer,79
4168,2019,8,Friuli Venezia Giulia,Psicologo,46
4169,2019,8,Friuli Venezia Giulia,Riparazione console videogiochi,8
4170,2019,8,Friuli Venezia Giulia,Sgombero cantine e soffitte,11
4171,2019,8,Lazio,Aria Condizionata,357
4172,2019,8,Lazio,Cura giardino,118
4173,2019,8,Lazio,Imbianchino,210
4174,2019,8,Lazio,Installazione barbecue,1
4175,2019,8,Lazio,Installazione pannelli solari,37
4176,2019,8,Lazio,Installazione piscina,77
4177,2019,8,Lazio,Installazione tende da sole,58
4178,2019,8,Lazio,Installazione zanzariera,34
4179,2019,8,Lazio,Lezioni di inglese,336
4180,2019,8,Lazio,Personal trainer,400
4181,2019,8,Lazio,Psicologo,367
4182,2019,8,Lazio,Riparazione console videogiochi,74
4183,2019,8,Lazio,Sgombero cantine e soffitte,65
4184,2019,8,Liguria,Aria Condizionata,151
4185,2019,8,Liguria,Cura giardino,39
4186,2019,8,Liguria,Imbianchino,54
4187,2019,8,Liguria,Installazione pannelli solari,7
4188,2019,8,Liguria,Installazione piscina,9
4189,2019,8,Liguria,Installazione tende da sole,22
4190,2019,8,Liguria,Installazione zanzariera,13
4191,2019,8,Liguria,Lezioni di inglese,111
4192,2019,8,Liguria,Personal trainer,83
4193,2019,8,Liguria,Psicologo,83
4194,2019,8,Liguria,Riparazione console videogiochi,9
4195,2019,8,Liguria,Sgombero cantine e soffitte,20
4196,2019,8,Lombardia,Aria Condizionata,559
4197,2019,8,Lombardia,Cura giardino,206
4198,2019,8,Lombardia,Imbianchino,531
4199,2019,8,Lombardia,Installazione barbecue,2
4200,2019,8,Lombardia,Installazione pannelli solari,38
4201,2019,8,Lombardia,Installazione piscina,56
4202,2019,8,Lombardia,Installazione tende da sole,83
4203,2019,8,Lombardia,Installazione zanzariera,112
4204,2019,8,Lombardia,Lezioni di inglese,905
4205,2019,8,Lombardia,Personal trainer,857
4206,2019,8,Lombardia,Psicologo,629
4207,2019,8,Lombardia,Riparazione console videogiochi,91
4208,2019,8,Lombardia,Sgombero cantine e soffitte,57
4209,2019,8,Marche,Aria Condizionata,68
4210,2019,8,Marche,Cura giardino,16
4211,2019,8,Marche,Imbianchino,45
4212,2019,8,Marche,Installazione pannelli solari,8
4213,2019,8,Marche,Installazione piscina,6
4214,2019,8,Marche,Installazione tende da sole,12
4215,2019,8,Marche,Installazione zanzariera,11
4216,2019,8,Marche,Lezioni di inglese,90
4217,2019,8,Marche,Personal trainer,92
4218,2019,8,Marche,Psicologo,81
4219,2019,8,Marche,Riparazione console videogiochi,5
4220,2019,8,Marche,Sgombero cantine e soffitte,13
4221,2019,8,Molise,Aria Condizionata,3
4222,2019,8,Molise,Cura giardino,3
4223,2019,8,Molise,Imbianchino,3
4224,2019,8,Molise,Installazione pannelli solari,1
4225,2019,8,Molise,Installazione piscina,3
4226,2019,8,Molise,Installazione zanzariera,2
4227,2019,8,Molise,Lezioni di inglese,3
4228,2019,8,Molise,Personal trainer,7
4229,2019,8,Molise,Psicologo,8
4230,2019,8,Molise,Sgombero cantine e soffitte,1
4231,2019,8,Piemonte,Aria Condizionata,215
4232,2019,8,Piemonte,Cura giardino,104
4233,2019,8,Piemonte,Imbianchino,171
4234,2019,8,Piemonte,Installazione barbecue,2
4235,2019,8,Piemonte,Installazione pannelli solari,10
4236,2019,8,Piemonte,Installazione piscina,21
4237,2019,8,Piemonte,Installazione tende da sole,13
4238,2019,8,Piemonte,Installazione zanzariera,20
4239,2019,8,Piemonte,Lezioni di inglese,278
4240,2019,8,Piemonte,Personal trainer,287
4241,2019,8,Piemonte,Psicologo,273
4242,2019,8,Piemonte,Riparazione console videogiochi,27
4243,2019,8,Piemonte,Sgombero cantine e soffitte,49
4244,2019,8,Puglia,Aria Condizionata,121
4245,2019,8,Puglia,Cura giardino,25
4246,2019,8,Puglia,Imbianchino,74
4247,2019,8,Puglia,Installazione pannelli solari,18
4248,2019,8,Puglia,Installazione piscina,45
4249,2019,8,Puglia,Installazione tende da sole,17
4250,2019,8,Puglia,Installazione zanzariera,17
4251,2019,8,Puglia,Lezioni di inglese,149
4252,2019,8,Puglia,Personal trainer,150
4253,2019,8,Puglia,Psicologo,186
4254,2019,8,Puglia,Riparazione console videogiochi,15
4255,2019,8,Puglia,Sgombero cantine e soffitte,16
4256,2019,8,Sardegna,Aria Condizionata,166
4257,2019,8,Sardegna,Cura giardino,31
4258,2019,8,Sardegna,Imbianchino,58
4259,2019,8,Sardegna,Installazione barbecue,1
4260,2019,8,Sardegna,Installazione pannelli solari,20
4261,2019,8,Sardegna,Installazione piscina,19
4262,2019,8,Sardegna,Installazione tende da sole,19
4263,2019,8,Sardegna,Installazione zanzariera,17
4264,2019,8,Sardegna,Lezioni di inglese,98
4265,2019,8,Sardegna,Personal trainer,66
4266,2019,8,Sardegna,Psicologo,89
4267,2019,8,Sardegna,Riparazione console videogiochi,16
4268,2019,8,Sardegna,Sgombero cantine e soffitte,13
4269,2019,8,Sicilia,Aria Condizionata,194
4270,2019,8,Sicilia,Cura giardino,60
4271,2019,8,Sicilia,Imbianchino,62
4272,2019,8,Sicilia,Installazione pannelli solari,28
4273,2019,8,Sicilia,Installazione piscina,56
4274,2019,8,Sicilia,Installazione tende da sole,25
4275,2019,8,Sicilia,Installazione zanzariera,9
4276,2019,8,Sicilia,Lezioni di inglese,229
4277,2019,8,Sicilia,Personal trainer,167
4278,2019,8,Sicilia,Psicologo,259
4279,2019,8,Sicilia,Riparazione console videogiochi,27
4280,2019,8,Sicilia,Sgombero cantine e soffitte,5
4281,2019,8,Toscana,Aria Condizionata,183
4282,2019,8,Toscana,Cura giardino,78
4283,2019,8,Toscana,Imbianchino,119
4284,2019,8,Toscana,Installazione barbecue,1
4285,2019,8,Toscana,Installazione pannelli solari,24
4286,2019,8,Toscana,Installazione piscina,22
4287,2019,8,Toscana,Installazione tende da sole,26
4288,2019,8,Toscana,Installazione zanzariera,27
4289,2019,8,Toscana,Lezioni di inglese,239
4290,2019,8,Toscana,Personal trainer,293
4291,2019,8,Toscana,Psicologo,209
4292,2019,8,Toscana,Riparazione console videogiochi,19
4293,2019,8,Toscana,Sgombero cantine e soffitte,29
4294,2019,8,Trentino-Alto Adige,Aria Condizionata,54
4295,2019,8,Trentino-Alto Adige,Cura giardino,8
4296,2019,8,Trentino-Alto Adige,Imbianchino,36
4297,2019,8,Trentino-Alto Adige,Installazione barbecue,1
4298,2019,8,Trentino-Alto Adige,Installazione pannelli solari,1
4299,2019,8,Trentino-Alto Adige,Installazione piscina,2
4300,2019,8,Trentino-Alto Adige,Installazione tende da sole,11
4301,2019,8,Trentino-Alto Adige,Installazione zanzariera,3
4302,2019,8,Trentino-Alto Adige,Lezioni di inglese,36
4303,2019,8,Trentino-Alto Adige,Personal trainer,43
4304,2019,8,Trentino-Alto Adige,Psicologo,38
4305,2019,8,Trentino-Alto Adige,Riparazione console videogiochi,5
4306,2019,8,Trentino-Alto Adige,Sgombero cantine e soffitte,10
4307,2019,8,Umbria,Aria Condizionata,31
4308,2019,8,Umbria,Cura giardino,9
4309,2019,8,Umbria,Imbianchino,22
4310,2019,8,Umbria,Installazione pannelli solari,3
4311,2019,8,Umbria,Installazione piscina,13
4312,2019,8,Umbria,Installazione tende da sole,8
4313,2019,8,Umbria,Installazione zanzariera,7
4314,2019,8,Umbria,Lezioni di inglese,56
4315,2019,8,Umbria,Personal trainer,40
4316,2019,8,Umbria,Psicologo,44
4317,2019,8,Umbria,Riparazione console videogiochi,10
4318,2019,8,Umbria,Sgombero cantine e soffitte,8
4319,2019,8,Valle d'Aosta,Aria Condizionata,7
4320,2019,8,Valle d'Aosta,Cura giardino,1
4321,2019,8,Valle d'Aosta,Imbianchino,2
4322,2019,8,Valle d'Aosta,Installazione pannelli solari,1
4323,2019,8,Valle d'Aosta,Installazione zanzariera,1
4324,2019,8,Valle d'Aosta,Lezioni di inglese,5
4325,2019,8,Valle d'Aosta,Personal trainer,15
4326,2019,8,Valle d'Aosta,Psicologo,7
4327,2019,8,Valle d'Aosta,Sgombero cantine e soffitte,3
4328,2019,8,Veneto,Aria Condizionata,227
4329,2019,8,Veneto,Cura giardino,131
4330,2019,8,Veneto,Imbianchino,193
4331,2019,8,Veneto,Installazione pannelli solari,25
4332,2019,8,Veneto,Installazione piscina,24
4333,2019,8,Veneto,Installazione tende da sole,37
4334,2019,8,Veneto,Installazione zanzariera,36
4335,2019,8,Veneto,Lezioni di inglese,351
4336,2019,8,Veneto,Personal trainer,288
4337,2019,8,Veneto,Psicologo,263
4338,2019,8,Veneto,Riparazione console videogiochi,44
4339,2019,8,Veneto,Sgombero cantine e soffitte,13
4340,2019,9,Abruzzo,Aria Condizionata,26
4341,2019,9,Abruzzo,Cura giardino,20
4342,2019,9,Abruzzo,Imbianchino,53
4343,2019,9,Abruzzo,Installazione pannelli solari,10
4344,2019,9,Abruzzo,Installazione piscina,17
4345,2019,9,Abruzzo,Installazione tende da sole,4
4346,2019,9,Abruzzo,Installazione zanzariera,7
4347,2019,9,Abruzzo,Lezioni di inglese,148
4348,2019,9,Abruzzo,Personal trainer,90
4349,2019,9,Abruzzo,Psicologo,88
4350,2019,9,Abruzzo,Riparazione console videogiochi,9
4351,2019,9,Abruzzo,Sgombero cantine e soffitte,10
4352,2019,9,Basilicata,Aria Condizionata,5
4353,2019,9,Basilicata,Cura giardino,1
4354,2019,9,Basilicata,Imbianchino,9
4355,2019,9,Basilicata,Installazione pannelli solari,3
4356,2019,9,Basilicata,Installazione piscina,5
4357,2019,9,Basilicata,Lezioni di inglese,46
4358,2019,9,Basilicata,Personal trainer,7
4359,2019,9,Basilicata,Psicologo,14
4360,2019,9,Basilicata,Sgombero cantine e soffitte,2
4361,2019,9,Calabria,Aria Condizionata,22
4362,2019,9,Calabria,Cura giardino,12
4363,2019,9,Calabria,Imbianchino,38
4364,2019,9,Calabria,Installazione pannelli solari,15
4365,2019,9,Calabria,Installazione piscina,27
4366,2019,9,Calabria,Installazione tende da sole,3
4367,2019,9,Calabria,Installazione zanzariera,4
4368,2019,9,Calabria,Lezioni di inglese,133
4369,2019,9,Calabria,Personal trainer,65
4370,2019,9,Calabria,Psicologo,87
4371,2019,9,Calabria,Riparazione console videogiochi,8
4372,2019,9,Calabria,Sgombero cantine e soffitte,11
4373,2019,9,Campania,Aria Condizionata,107
4374,2019,9,Campania,Cura giardino,37
4375,2019,9,Campania,Imbianchino,143
4376,2019,9,Campania,Installazione barbecue,1
4377,2019,9,Campania,Installazione pannelli solari,44
4378,2019,9,Campania,Installazione piscina,58
4379,2019,9,Campania,Installazione tende da sole,22
4380,2019,9,Campania,Installazione zanzariera,27
4381,2019,9,Campania,Lezioni di inglese,727
4382,2019,9,Campania,Personal trainer,444
4383,2019,9,Campania,Psicologo,482
4384,2019,9,Campania,Riparazione console videogiochi,45
4385,2019,9,Campania,Sgombero cantine e soffitte,33
4386,2019,9,Emilia-Romagna,Aria Condizionata,213
4387,2019,9,Emilia-Romagna,Cura giardino,109
4388,2019,9,Emilia-Romagna,Imbianchino,294
4389,2019,9,Emilia-Romagna,Installazione barbecue,2
4390,2019,9,Emilia-Romagna,Installazione pannelli solari,35
4391,2019,9,Emilia-Romagna,Installazione piscina,26
4392,2019,9,Emilia-Romagna,Installazione tende da sole,49
4393,2019,9,Emilia-Romagna,Installazione zanzariera,51
4394,2019,9,Emilia-Romagna,Lezioni di inglese,770
4395,2019,9,Emilia-Romagna,Personal trainer,427
4396,2019,9,Emilia-Romagna,Psicologo,473
4397,2019,9,Emilia-Romagna,Riparazione console videogiochi,58
4398,2019,9,Emilia-Romagna,Sgombero cantine e soffitte,76
4399,2019,9,Friuli Venezia Giulia,Aria Condizionata,45
4400,2019,9,Friuli Venezia Giulia,Cura giardino,19
4401,2019,9,Friuli Venezia Giulia,Imbianchino,49
4402,2019,9,Friuli Venezia Giulia,Installazione pannelli solari,7
4403,2019,9,Friuli Venezia Giulia,Installazione piscina,14
4404,2019,9,Friuli Venezia Giulia,Installazione tende da sole,5
4405,2019,9,Friuli Venezia Giulia,Installazione zanzariera,9
4406,2019,9,Friuli Venezia Giulia,Lezioni di inglese,124
4407,2019,9,Friuli Venezia Giulia,Personal trainer,91
4408,2019,9,Friuli Venezia Giulia,Psicologo,69
4409,2019,9,Friuli Venezia Giulia,Riparazione console videogiochi,5
4410,2019,9,Friuli Venezia Giulia,Sgombero cantine e soffitte,12
4411,2019,9,Lazio,Aria Condizionata,198
4412,2019,9,Lazio,Cura giardino,114
4413,2019,9,Lazio,Imbianchino,367
4414,2019,9,Lazio,Installazione pannelli solari,59
4415,2019,9,Lazio,Installazione piscina,97
4416,2019,9,Lazio,Installazione tende da sole,72
4417,2019,9,Lazio,Installazione zanzariera,33
4418,2019,9,Lazio,Lezioni di inglese,853
4419,2019,9,Lazio,Personal trainer,522
4420,2019,9,Lazio,Psicologo,663
4421,2019,9,Lazio,Riparazione console videogiochi,140
4422,2019,9,Lazio,Sgombero cantine e soffitte,120
4423,2019,9,Liguria,Aria Condizionata,100
4424,2019,9,Liguria,Cura giardino,22
4425,2019,9,Liguria,Imbianchino,68
4426,2019,9,Liguria,Installazione pannelli solari,12
4427,2019,9,Liguria,Installazione piscina,12
4428,2019,9,Liguria,Installazione tende da sole,19
4429,2019,9,Liguria,Installazione zanzariera,14
4430,2019,9,Liguria,Lezioni di inglese,206
4431,2019,9,Liguria,Personal trainer,108
4432,2019,9,Liguria,Psicologo,101
4433,2019,9,Liguria,Riparazione console videogiochi,14
4434,2019,9,Liguria,Sgombero cantine e soffitte,12
4435,2019,9,Lombardia,Aria Condizionata,459
4436,2019,9,Lombardia,Cura giardino,213
4437,2019,9,Lombardia,Imbianchino,782
4438,2019,9,Lombardia,Installazione barbecue,3
4439,2019,9,Lombardia,Installazione pannelli solari,35
4440,2019,9,Lombardia,Installazione piscina,76
4441,2019,9,Lombardia,Installazione tende da sole,84
4442,2019,9,Lombardia,Installazione zanzariera,128
4443,2019,9,Lombardia,Lezioni di inglese,1943
4444,2019,9,Lombardia,Personal trainer,1018
4445,2019,9,Lombardia,Psicologo,1083
4446,2019,9,Lombardia,Riparazione console videogiochi,121
4447,2019,9,Lombardia,Sgombero cantine e soffitte,129
4448,2019,9,Marche,Aria Condizionata,51
4449,2019,9,Marche,Cura giardino,15
4450,2019,9,Marche,Imbianchino,52
4451,2019,9,Marche,Installazione pannelli solari,10
4452,2019,9,Marche,Installazione piscina,9
4453,2019,9,Marche,Installazione tende da sole,1
4454,2019,9,Marche,Installazione zanzariera,11
4455,2019,9,Marche,Lezioni di inglese,168
4456,2019,9,Marche,Personal trainer,92
4457,2019,9,Marche,Psicologo,125
4458,2019,9,Marche,Riparazione console videogiochi,9
4459,2019,9,Marche,Sgombero cantine e soffitte,19
4460,2019,9,Molise,Aria Condizionata,5
4461,2019,9,Molise,Cura giardino,1
4462,2019,9,Molise,Imbianchino,6
4463,2019,9,Molise,Installazione pannelli solari,2
4464,2019,9,Molise,Installazione piscina,2
4465,2019,9,Molise,Lezioni di inglese,20
4466,2019,9,Molise,Personal trainer,22
4467,2019,9,Molise,Psicologo,16
4468,2019,9,Molise,Sgombero cantine e soffitte,4
4469,2019,9,Piemonte,Aria Condizionata,220
4470,2019,9,Piemonte,Cura giardino,70
4471,2019,9,Piemonte,Imbianchino,233
4472,2019,9,Piemonte,Installazione pannelli solari,23
4473,2019,9,Piemonte,Installazione piscina,34
4474,2019,9,Piemonte,Installazione tende da sole,14
4475,2019,9,Piemonte,Installazione zanzariera,12
4476,2019,9,Piemonte,Lezioni di inglese,549
4477,2019,9,Piemonte,Personal trainer,372
4478,2019,9,Piemonte,Psicologo,367
4479,2019,9,Piemonte,Riparazione console videogiochi,40
4480,2019,9,Piemonte,Sgombero cantine e soffitte,61
4481,2019,9,Puglia,Aria Condizionata,49
4482,2019,9,Puglia,Cura giardino,18
4483,2019,9,Puglia,Imbianchino,87
4484,2019,9,Puglia,Installazione pannelli solari,38
4485,2019,9,Puglia,Installazione piscina,60
4486,2019,9,Puglia,Installazione tende da sole,11
4487,2019,9,Puglia,Installazione zanzariera,5
4488,2019,9,Puglia,Lezioni di inglese,358
4489,2019,9,Puglia,Personal trainer,238
4490,2019,9,Puglia,Psicologo,249
4491,2019,9,Puglia,Riparazione console videogiochi,36
4492,2019,9,Puglia,Sgombero cantine e soffitte,18
4493,2019,9,Sardegna,Aria Condizionata,83
4494,2019,9,Sardegna,Cura giardino,19
4495,2019,9,Sardegna,Imbianchino,66
4496,2019,9,Sardegna,Installazione barbecue,2
4497,2019,9,Sardegna,Installazione pannelli solari,21
4498,2019,9,Sardegna,Installazione piscina,17
4499,2019,9,Sardegna,Installazione tende da sole,3
4500,2019,9,Sardegna,Installazione zanzariera,10
4501,2019,9,Sardegna,Lezioni di inglese,197
4502,2019,9,Sardegna,Personal trainer,92
4503,2019,9,Sardegna,Psicologo,128
4504,2019,9,Sardegna,Riparazione console videogiochi,24
4505,2019,9,Sardegna,Sgombero cantine e soffitte,16
4506,2019,9,Sicilia,Aria Condizionata,76
4507,2019,9,Sicilia,Cura giardino,28
4508,2019,9,Sicilia,Imbianchino,99
4509,2019,9,Sicilia,Installazione pannelli solari,48
4510,2019,9,Sicilia,Installazione piscina,69
4511,2019,9,Sicilia,Installazione tende da sole,28
4512,2019,9,Sicilia,Installazione zanzariera,15
4513,2019,9,Sicilia,Lezioni di inglese,454
4514,2019,9,Sicilia,Personal trainer,228
4515,2019,9,Sicilia,Psicologo,315
4516,2019,9,Sicilia,Riparazione console videogiochi,42
4517,2019,9,Sicilia,Sgombero cantine e soffitte,10
4518,2019,9,Toscana,Aria Condizionata,151
4519,2019,9,Toscana,Cura giardino,71
4520,2019,9,Toscana,Imbianchino,182
4521,2019,9,Toscana,Installazione pannelli solari,32
4522,2019,9,Toscana,Installazione piscina,38
4523,2019,9,Toscana,Installazione tende da sole,39
4524,2019,9,Toscana,Installazione zanzariera,35
4525,2019,9,Toscana,Lezioni di inglese,557
4526,2019,9,Toscana,Personal trainer,364
4527,2019,9,Toscana,Psicologo,349
4528,2019,9,Toscana,Riparazione console videogiochi,26
4529,2019,9,Toscana,Sgombero cantine e soffitte,51
4530,2019,9,Trentino-Alto Adige,Aria Condizionata,27
4531,2019,9,Trentino-Alto Adige,Cura giardino,3
