ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country_chosen
Couturier pour robe de mariée,Midi-Pyrénées,2018,1,32.5,0.32,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,2,31.75,0.32,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,3,28.3,0.28,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,4,32.12,0.32,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,5,20.12,0.2,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,6,27.4,0.27,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,7,27.88,0.28,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,8,19.5,0.2,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,9,25.12,0.25,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,10,20.12,0.2,0
Couturier pour robe de mariée,Midi-Pyrénées,2018,11,24.1,0.24,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,0,25.0,0.25,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,1,26.12,0.26,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,2,26.3,0.26,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,3,26.62,0.27,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,4,30.12,0.3,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,5,23.4,0.23,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,6,28.0,0.28,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,7,26.12,0.26,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,8,25.7,0.26,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,9,27.5,0.28,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,10,24.25,0.24,0
Couturier pour robe de mariée,Midi-Pyrénées,2019,11,34.1,0.34,0
Couturier pour robe de mariée,Midi-Pyrénées,2020,0,30.0,0.3,0
Couturier pour robe de mariée,Midi-Pyrénées,2020,1,27.88,0.28,0
Couturier pour robe de mariée,Midi-Pyrénées,2020,2,16.1,0.16,0
Couturier pour robe de mariée,Midi-Pyrénées,2020,3,11.75,0.12,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,0,39.0,0.39,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,1,37.99,0.38,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,2,31.32,0.31,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,3,44.43,0.44,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,4,42.48,0.42,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,5,35.52,0.36,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,6,33.29,0.33,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,7,41.18,0.41,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,8,34.45,0.34,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,9,34.36,0.34,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,10,25.96,0.26,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2018,11,30.28,0.3,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,0,37.7,0.38,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,1,42.2,0.42,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,2,42.8,0.43,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,3,40.31,0.4,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,4,47.12,0.47,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,5,41.3,0.41,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,6,39.73,0.4,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,7,36.68,0.37,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,8,39.09,0.39,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,9,35.52,0.36,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,10,37.84,0.38,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2019,11,36.42,0.36,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2020,0,42.48,0.42,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2020,1,41.18,0.41,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2020,2,29.7,0.3,0
Couturier pour robe de mariée,Nord-Pas-de-Calais,2020,3,22.62,0.23,0
Couturier pour robe de mariée,Pays de la Loire,2018,0,21.03,0.21,0
Couturier pour robe de mariée,Pays de la Loire,2018,1,23.62,0.24,0
Couturier pour robe de mariée,Pays de la Loire,2018,2,25.62,0.26,0
Couturier pour robe de mariée,Pays de la Loire,2018,3,29.23,0.29,0
Couturier pour robe de mariée,Pays de la Loire,2018,4,27.26,0.27,0
Couturier pour robe de mariée,Pays de la Loire,2018,5,19.15,0.19,0
Couturier pour robe de mariée,Pays de la Loire,2018,6,24.82,0.25,0
Couturier pour robe de mariée,Pays de la Loire,2018,7,23.97,0.24,0
Couturier pour robe de mariée,Pays de la Loire,2018,8,19.65,0.2,0
Couturier pour robe de mariée,Pays de la Loire,2018,9,19.97,0.2,0
Couturier pour robe de mariée,Pays de la Loire,2018,10,16.33,0.16,0
Couturier pour robe de mariée,Pays de la Loire,2018,11,16.54,0.17,0
Couturier pour robe de mariée,Pays de la Loire,2019,0,23.85,0.24,0
Couturier pour robe de mariée,Pays de la Loire,2019,1,31.26,0.31,0
Couturier pour robe de mariée,Pays de la Loire,2019,2,28.11,0.28,0
Couturier pour robe de mariée,Pays de la Loire,2019,3,20.92,0.21,0
Couturier pour robe de mariée,Pays de la Loire,2019,4,27.97,0.28,0
Couturier pour robe de mariée,Pays de la Loire,2019,5,23.78,0.24,0
Couturier pour robe de mariée,Pays de la Loire,2019,6,18.45,0.18,0
Couturier pour robe de mariée,Pays de la Loire,2019,7,20.92,0.21,0
Couturier pour robe de mariée,Pays de la Loire,2019,8,25.47,0.25,0
Couturier pour robe de mariée,Pays de la Loire,2019,9,22.33,0.22,0
Couturier pour robe de mariée,Pays de la Loire,2019,10,22.21,0.22,0
Couturier pour robe de mariée,Pays de la Loire,2019,11,23.41,0.23,0
Couturier pour robe de mariée,Pays de la Loire,2020,0,26.44,0.26,0
Couturier pour robe de mariée,Pays de la Loire,2020,1,27.85,0.28,0
Couturier pour robe de mariée,Pays de la Loire,2020,2,17.67,0.18,0
Couturier pour robe de mariée,Pays de la Loire,2020,3,17.16,0.17,0
Couturier pour robe de mariée,Picardy,2018,0,38.5,0.38,0
Couturier pour robe de mariée,Picardy,2018,1,35.34,0.35,0
Couturier pour robe de mariée,Picardy,2018,2,35.34,0.35,0
Couturier pour robe de mariée,Picardy,2018,3,31.24,0.31,0
Couturier pour robe de mariée,Picardy,2018,4,34.38,0.34,0
Couturier pour robe de mariée,Picardy,2018,5,35.34,0.35,0
Couturier pour robe de mariée,Picardy,2018,6,28.38,0.28,0
Couturier pour robe de mariée,Picardy,2018,7,18.01,0.18,0
Couturier pour robe de mariée,Picardy,2018,8,36.74,0.37,0
Couturier pour robe de mariée,Picardy,2018,9,34.79,0.35,0
Couturier pour robe de mariée,Picardy,2018,10,25.16,0.25,0
Couturier pour robe de mariée,Picardy,2018,11,27.06,0.27,0
Couturier pour robe de mariée,Picardy,2019,0,36.71,0.37,0
Couturier pour robe de mariée,Picardy,2019,1,27.09,0.27,0
Couturier pour robe de mariée,Picardy,2019,2,27.5,0.28,0
Couturier pour robe de mariée,Picardy,2019,3,35.2,0.35,0
Couturier pour robe de mariée,Picardy,2019,4,38.78,0.39,0
Couturier pour robe de mariée,Picardy,2019,5,37.84,0.38,0
Couturier pour robe de mariée,Picardy,2019,6,35.34,0.35,0
Couturier pour robe de mariée,Picardy,2019,7,34.93,0.35,0
Couturier pour robe de mariée,Picardy,2019,8,31.13,0.31,0
Couturier pour robe de mariée,Picardy,2019,9,39.74,0.4,0
Couturier pour robe de mariée,Picardy,2019,10,28.19,0.28,0
Couturier pour robe de mariée,Picardy,2019,11,23.87,0.24,0
Couturier pour robe de mariée,Picardy,2020,0,30.66,0.31,0
Couturier pour robe de mariée,Picardy,2020,1,37.67,0.38,0
Couturier pour robe de mariée,Picardy,2020,2,23.43,0.23,0
Couturier pour robe de mariée,Picardy,2020,3,17.6,0.18,0
Couturier pour robe de mariée,Poitou-Charentes,2018,0,16.13,0.16,0
Couturier pour robe de mariée,Poitou-Charentes,2018,1,10.19,0.1,0
Couturier pour robe de mariée,Poitou-Charentes,2018,2,13.97,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2018,3,18.47,0.18,0
Couturier pour robe de mariée,Poitou-Charentes,2018,4,15.19,0.15,0
Couturier pour robe de mariée,Poitou-Charentes,2018,5,18.56,0.19,0
Couturier pour robe de mariée,Poitou-Charentes,2018,6,12.91,0.13,0
Couturier pour robe de mariée,Poitou-Charentes,2018,7,15.59,0.16,0
Couturier pour robe de mariée,Poitou-Charentes,2018,8,16.69,0.17,0
Couturier pour robe de mariée,Poitou-Charentes,2018,9,11.75,0.12,0
Couturier pour robe de mariée,Poitou-Charentes,2018,10,10.06,0.1,0
Couturier pour robe de mariée,Poitou-Charentes,2018,11,15.12,0.15,0
Couturier pour robe de mariée,Poitou-Charentes,2019,0,13.84,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2019,1,16.67,0.17,0
Couturier pour robe de mariée,Poitou-Charentes,2019,2,17.5,0.17,0
Couturier pour robe de mariée,Poitou-Charentes,2019,3,13.7,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2019,4,17.89,0.18,0
Couturier pour robe de mariée,Poitou-Charentes,2019,5,13.55,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2019,6,12.08,0.12,0
Couturier pour robe de mariée,Poitou-Charentes,2019,7,13.7,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2019,8,13.5,0.14,0
Couturier pour robe de mariée,Poitou-Charentes,2019,9,16.88,0.17,0
Couturier pour robe de mariée,Poitou-Charentes,2019,10,9.32,0.09,0
Couturier pour robe de mariée,Poitou-Charentes,2019,11,13.01,0.13,0
Couturier pour robe de mariée,Poitou-Charentes,2020,0,14.78,0.15,0
Couturier pour robe de mariée,Poitou-Charentes,2020,1,12.76,0.13,0
Couturier pour robe de mariée,Poitou-Charentes,2020,2,8.15,0.08,0
Couturier pour robe de mariée,Poitou-Charentes,2020,3,3.24,0.03,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,0,31.36,0.31,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,1,28.82,0.29,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,2,34.42,0.34,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,3,35.09,0.35,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,4,36.59,0.37,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,5,30.09,0.3,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,6,21.73,0.22,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,7,24.74,0.25,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,8,26.72,0.27,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,9,35.44,0.35,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,10,24.86,0.25,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2018,11,23.26,0.23,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,0,24.48,0.24,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,1,34.04,0.34,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,2,36.11,0.36,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,3,36.98,0.37,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,4,43.1,0.43,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,5,32.13,0.32,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,6,34.43,0.34,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,7,36.46,0.36,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,8,25.09,0.25,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,9,26.78,0.27,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,10,30.6,0.31,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2019,11,29.58,0.3,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2020,0,37.36,0.37,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2020,1,40.42,0.4,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2020,2,21.22,0.21,0
Couturier pour robe de mariée,Provence-Alpes-Côte d'Azur,2020,3,16.32,0.16,0
Couturier pour robe de mariée,Rhone-Alpes,2018,0,24.84,0.25,0
Couturier pour robe de mariée,Rhone-Alpes,2018,1,22.95,0.23,0
Couturier pour robe de mariée,Rhone-Alpes,2018,2,33.62,0.34,0
Couturier pour robe de mariée,Rhone-Alpes,2018,3,37.8,0.38,0
Couturier pour robe de mariée,Rhone-Alpes,2018,4,31.86,0.32,0
Couturier pour robe de mariée,Rhone-Alpes,2018,5,29.84,0.3,0
Couturier pour robe de mariée,Rhone-Alpes,2018,6,24.19,0.24,0
Couturier pour robe de mariée,Rhone-Alpes,2018,7,22.54,0.23,0
Couturier pour robe de mariée,Rhone-Alpes,2018,8,24.52,0.25,0
Couturier pour robe de mariée,Rhone-Alpes,2018,9,26.73,0.27,0
Couturier pour robe de mariée,Rhone-Alpes,2018,10,26.6,0.27,0
Couturier pour robe de mariée,Rhone-Alpes,2018,11,23.54,0.24,0
Couturier pour robe de mariée,Rhone-Alpes,2019,0,24.44,0.24,0
Couturier pour robe de mariée,Rhone-Alpes,2019,1,29.84,0.3,0
Couturier pour robe de mariée,Rhone-Alpes,2019,2,34.34,0.34,0
Couturier pour robe de mariée,Rhone-Alpes,2019,3,39.42,0.39,0
Couturier pour robe de mariée,Rhone-Alpes,2019,4,44.68,0.45,0
Couturier pour robe de mariée,Rhone-Alpes,2019,5,34.67,0.35,0
Couturier pour robe de mariée,Rhone-Alpes,2019,6,22.68,0.23,0
Couturier pour robe de mariée,Rhone-Alpes,2019,7,24.44,0.24,0
Couturier pour robe de mariée,Rhone-Alpes,2019,8,33.05,0.33,0
Couturier pour robe de mariée,Rhone-Alpes,2019,9,28.89,0.29,0
Couturier pour robe de mariée,Rhone-Alpes,2019,10,27.27,0.27,0
Couturier pour robe de mariée,Rhone-Alpes,2019,11,25.7,0.26,0
Couturier pour robe de mariée,Rhone-Alpes,2020,0,32.94,0.33,0
Couturier pour robe de mariée,Rhone-Alpes,2020,1,31.05,0.31,0
Couturier pour robe de mariée,Rhone-Alpes,2020,2,19.22,0.19,0
Couturier pour robe de mariée,Rhone-Alpes,2020,3,17.82,0.18,0
Couturier pour robe de mariée,Upper Normandy,2018,0,25.97,0.26,0
Couturier pour robe de mariée,Upper Normandy,2018,1,24.38,0.24,0
Couturier pour robe de mariée,Upper Normandy,2018,2,37.76,0.38,0
Couturier pour robe de mariée,Upper Normandy,2018,3,22.68,0.23,0
Couturier pour robe de mariée,Upper Normandy,2018,4,29.55,0.3,0
Couturier pour robe de mariée,Upper Normandy,2018,5,22.52,0.23,0
Couturier pour robe de mariée,Upper Normandy,2018,6,24.17,0.24,0
Couturier pour robe de mariée,Upper Normandy,2018,7,16.03,0.16,0
Couturier pour robe de mariée,Upper Normandy,2018,8,17.17,0.17,0
Couturier pour robe de mariée,Upper Normandy,2018,9,29.68,0.3,0
Couturier pour robe de mariée,Upper Normandy,2018,10,16.16,0.16,0
Couturier pour robe de mariée,Upper Normandy,2018,11,20.35,0.2,0
Couturier pour robe de mariée,Upper Normandy,2019,0,20.27,0.2,0
Couturier pour robe de mariée,Upper Normandy,2019,1,21.6,0.22,0
Couturier pour robe de mariée,Upper Normandy,2019,2,32.01,0.32,0
Couturier pour robe de mariée,Upper Normandy,2019,3,35.51,0.36,0
Couturier pour robe de mariée,Upper Normandy,2019,4,29.42,0.29,0
Couturier pour robe de mariée,Upper Normandy,2019,5,31.48,0.31,0
Couturier pour robe de mariée,Upper Normandy,2019,6,24.25,0.24,0
Couturier pour robe de mariée,Upper Normandy,2019,7,26.63,0.27,0
Couturier pour robe de mariée,Upper Normandy,2019,8,22.68,0.23,0
Couturier pour robe de mariée,Upper Normandy,2019,9,23.45,0.23,0
Couturier pour robe de mariée,Upper Normandy,2019,10,35.51,0.36,0
Couturier pour robe de mariée,Upper Normandy,2019,11,27.14,0.27,0
Couturier pour robe de mariée,Upper Normandy,2020,0,27.96,0.28,0
Couturier pour robe de mariée,Upper Normandy,2020,1,31.01,0.31,0
Couturier pour robe de mariée,Upper Normandy,2020,2,18.44,0.18,0
Couturier pour robe de mariée,Upper Normandy,2020,3,10.86,0.11,0
Cérémonies,Alsace,2018,0,0.0,0.0,0
Cérémonies,Alsace,2018,1,0.0,0.0,0
Cérémonies,Alsace,2018,2,0.0,0.0,0
Cérémonies,Alsace,2018,3,0.0,0.0,0
Cérémonies,Alsace,2018,4,0.0,0.0,0
Cérémonies,Alsace,2018,5,0.0,0.0,0
Cérémonies,Alsace,2018,6,0.0,0.0,0
Cérémonies,Alsace,2018,7,0.0,0.0,0
Cérémonies,Alsace,2018,8,0.0,0.0,0
Cérémonies,Alsace,2018,9,0.0,0.0,0
Cérémonies,Alsace,2018,10,0.0,0.0,0
Cérémonies,Alsace,2018,11,0.0,0.0,0
Cérémonies,Alsace,2019,0,0.0,0.0,0
Cérémonies,Alsace,2019,1,0.0,0.0,0
Cérémonies,Alsace,2019,2,0.0,0.0,0
Cérémonies,Alsace,2019,3,0.0,0.0,0
Cérémonies,Alsace,2019,4,0.0,0.0,0
Cérémonies,Alsace,2019,5,0.0,0.0,0
Cérémonies,Alsace,2019,6,0.0,0.0,0
Cérémonies,Alsace,2019,7,0.0,0.0,0
Cérémonies,Alsace,2019,8,0.0,0.0,0
Cérémonies,Alsace,2019,9,0.0,0.0,0
Cérémonies,Alsace,2019,10,0.0,0.0,0
Cérémonies,Alsace,2019,11,0.0,0.0,0
Cérémonies,Alsace,2020,0,0.0,0.0,0
Cérémonies,Alsace,2020,1,0.0,0.0,0
Cérémonies,Alsace,2020,2,0.0,0.0,0
Cérémonies,Alsace,2020,3,0.0,0.0,0
Cérémonies,Aquitaine,2018,0,3.84,0.04,0
Cérémonies,Aquitaine,2018,1,2.04,0.02,0
Cérémonies,Aquitaine,2018,2,2.04,0.02,0
Cérémonies,Aquitaine,2018,3,0.0,0.0,0
Cérémonies,Aquitaine,2018,4,7.98,0.08,0
Cérémonies,Aquitaine,2018,5,7.68,0.08,0
Cérémonies,Aquitaine,2018,6,3.02,0.03,0
Cérémonies,Aquitaine,2018,7,0.0,0.0,0
Cérémonies,Aquitaine,2018,8,1.54,0.02,0
Cérémonies,Aquitaine,2018,9,2.1,0.02,0
Cérémonies,Aquitaine,2018,10,8.94,0.09,0
Cérémonies,Aquitaine,2018,11,1.58,0.02,0
Cérémonies,Aquitaine,2019,0,3.9,0.04,0
Cérémonies,Aquitaine,2019,1,4.32,0.04,0
Cérémonies,Aquitaine,2019,2,2.93,0.03,0
Cérémonies,Aquitaine,2019,3,1.74,0.02,0
Cérémonies,Aquitaine,2019,4,5.04,0.05,0
Cérémonies,Aquitaine,2019,5,1.25,0.01,0
Cérémonies,Aquitaine,2019,6,3.12,0.03,0
Cérémonies,Aquitaine,2019,7,2.4,0.02,0
Cérémonies,Aquitaine,2019,8,1.3,0.01,0
Cérémonies,Aquitaine,2019,9,1.62,0.02,0
Cérémonies,Aquitaine,2019,10,1.56,0.02,0
Cérémonies,Aquitaine,2019,11,2.59,0.03,0
Cérémonies,Aquitaine,2020,0,3.06,0.03,0
Cérémonies,Aquitaine,2020,1,3.0,0.03,0
Cérémonies,Aquitaine,2020,2,3.36,0.03,0
Cérémonies,Aquitaine,2020,3,0.0,0.0,0
Cérémonies,Auvergne,2018,0,0.0,0.0,0
Cérémonies,Auvergne,2018,1,5.98,0.06,0
Cérémonies,Auvergne,2018,2,6.24,0.06,0
Cérémonies,Auvergne,2018,3,0.0,0.0,0
Cérémonies,Auvergne,2018,4,0.0,0.0,0
Cérémonies,Auvergne,2018,5,6.5,0.06,0
Cérémonies,Auvergne,2018,6,0.0,0.0,0
Cérémonies,Auvergne,2018,7,0.0,0.0,0
Cérémonies,Auvergne,2018,8,0.0,0.0,0
Cérémonies,Auvergne,2018,9,0.0,0.0,0
Cérémonies,Auvergne,2018,10,0.0,0.0,0
Cérémonies,Auvergne,2018,11,0.0,0.0,0
Cérémonies,Auvergne,2019,0,0.0,0.0,0
Cérémonies,Auvergne,2019,1,0.0,0.0,0
Cérémonies,Auvergne,2019,2,0.0,0.0,0
Cérémonies,Auvergne,2019,3,5.85,0.06,0
Cérémonies,Auvergne,2019,4,5.85,0.06,0
Cérémonies,Auvergne,2019,5,0.0,0.0,0
Cérémonies,Auvergne,2019,6,0.0,0.0,0
Cérémonies,Auvergne,2019,7,0.0,0.0,0
Cérémonies,Auvergne,2019,8,0.0,0.0,0
Cérémonies,Auvergne,2019,9,5.66,0.06,0
Cérémonies,Auvergne,2019,10,5.46,0.05,0
Cérémonies,Auvergne,2019,11,0.0,0.0,0
Cérémonies,Auvergne,2020,0,0.0,0.0,0
Cérémonies,Auvergne,2020,1,5.07,0.05,0
Cérémonies,Auvergne,2020,2,3.48,0.03,0
Cérémonies,Auvergne,2020,3,0.0,0.0,0
Cérémonies,Brittany,2018,0,0.0,0.0,0
Cérémonies,Brittany,2018,1,3.55,0.04,0
Cérémonies,Brittany,2018,2,0.0,0.0,0
Cérémonies,Brittany,2018,3,0.0,0.0,0
Cérémonies,Brittany,2018,4,0.0,0.0,0
Cérémonies,Brittany,2018,5,0.0,0.0,0
Cérémonies,Brittany,2018,6,2.96,0.03,0
Cérémonies,Brittany,2018,7,0.0,0.0,0
Cérémonies,Brittany,2018,8,2.96,0.03,0
Cérémonies,Brittany,2018,9,11.09,0.11,0
Cérémonies,Brittany,2018,10,10.8,0.11,0
Cérémonies,Brittany,2018,11,0.0,0.0,0
Cérémonies,Brittany,2019,0,3.48,0.03,0
Cérémonies,Brittany,2019,1,3.62,0.04,0
Cérémonies,Brittany,2019,2,8.93,0.09,0
Cérémonies,Brittany,2019,3,3.77,0.04,0
Cérémonies,Brittany,2019,4,10.8,0.11,0
Cérémonies,Brittany,2019,5,5.51,0.06,0
Cérémonies,Brittany,2019,6,0.0,0.0,0
Cérémonies,Brittany,2019,7,3.34,0.03,0
Cérémonies,Brittany,2019,8,0.0,0.0,0
Cérémonies,Brittany,2019,9,12.98,0.13,0
Cérémonies,Brittany,2019,10,6.31,0.06,0
Cérémonies,Brittany,2019,11,0.0,0.0,0
Cérémonies,Brittany,2020,0,6.16,0.06,0
Cérémonies,Brittany,2020,1,3.04,0.03,0
Cérémonies,Brittany,2020,2,4.64,0.05,0
Cérémonies,Brittany,2020,3,4.93,0.05,0
Cérémonies,Burgundy,2018,0,0.0,0.0,0
Cérémonies,Burgundy,2018,1,2.82,0.03,0
Cérémonies,Burgundy,2018,2,0.0,0.0,0
Cérémonies,Burgundy,2018,3,2.53,0.03,0
Cérémonies,Burgundy,2018,4,0.0,0.0,0
Cérémonies,Burgundy,2018,5,0.0,0.0,0
Cérémonies,Burgundy,2018,6,4.88,0.05,0
Cérémonies,Burgundy,2018,7,0.0,0.0,0
Cérémonies,Burgundy,2018,8,2.44,0.02,0
Cérémonies,Burgundy,2018,9,0.0,0.0,0
Cérémonies,Burgundy,2018,10,4.26,0.04,0
Cérémonies,Burgundy,2018,11,0.0,0.0,0
Cérémonies,Burgundy,2019,0,0.0,0.0,0
Cérémonies,Burgundy,2019,1,0.0,0.0,0
Cérémonies,Burgundy,2019,2,2.39,0.02,0
