ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country selected
Trucco sposa,Abruzzo,2020.0,4.0,0.15,0.0,1
Trucco sposa,Abruzzo,2020.0,5.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,1.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,2.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,3.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,4.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,5.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,6.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,7.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,8.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,9.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,10.0,0.06,0.0,1
Trucco sposa,Basilicata,2018.0,11.0,0.0,0.0,1
Trucco sposa,Basilicata,2018.0,12.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,1.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,2.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,3.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,4.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,5.0,0.02,0.0,1
Trucco sposa,Basilicata,2019.0,6.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,7.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,8.0,0.03,0.0,1
Trucco sposa,Basilicata,2019.0,9.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,10.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,11.0,0.0,0.0,1
Trucco sposa,Basilicata,2019.0,12.0,0.0,0.0,1
Trucco sposa,Basilicata,2020.0,1.0,0.0,0.0,1
Trucco sposa,Basilicata,2020.0,2.0,0.0,0.0,1
Trucco sposa,Basilicata,2020.0,3.0,0.0,0.0,1
Trucco sposa,Basilicata,2020.0,4.0,0.0,0.0,1
Trucco sposa,Basilicata,2020.0,5.0,0.0,0.0,1
Trucco sposa,Calabria,2018.0,1.0,0.1,0.0,1
Trucco sposa,Calabria,2018.0,2.0,0.02,0.0,1
Trucco sposa,Calabria,2018.0,3.0,0.02,0.0,1
Trucco sposa,Calabria,2018.0,4.0,0.05,0.0,1
Trucco sposa,Calabria,2018.0,5.0,0.06,0.0,1
Trucco sposa,Calabria,2018.0,6.0,0.03,0.0,1
Trucco sposa,Calabria,2018.0,7.0,0.0,0.0,1
Trucco sposa,Calabria,2018.0,8.0,0.0,0.0,1
Trucco sposa,Calabria,2018.0,9.0,0.07,0.0,1
Trucco sposa,Calabria,2018.0,10.0,0.36,0.0,1
Trucco sposa,Calabria,2018.0,11.0,0.0,0.0,1
Trucco sposa,Calabria,2018.0,12.0,0.08,0.0,1
Trucco sposa,Calabria,2019.0,1.0,0.09,0.0,1
Trucco sposa,Calabria,2019.0,2.0,0.07,0.0,1
Trucco sposa,Calabria,2019.0,3.0,0.08,0.0,1
Trucco sposa,Calabria,2019.0,4.0,0.02,0.0,1
Trucco sposa,Calabria,2019.0,5.0,0.12,0.0,1
Trucco sposa,Calabria,2019.0,6.0,0.09,0.0,1
Trucco sposa,Calabria,2019.0,7.0,0.11,0.0,1
Trucco sposa,Calabria,2019.0,8.0,0.09,0.0,1
Trucco sposa,Calabria,2019.0,9.0,0.02,0.0,1
Trucco sposa,Calabria,2019.0,10.0,0.06,0.0,1
Trucco sposa,Calabria,2019.0,11.0,0.07,0.0,1
Trucco sposa,Calabria,2019.0,12.0,0.05,0.0,1
Trucco sposa,Calabria,2020.0,1.0,0.14,0.0,1
Trucco sposa,Calabria,2020.0,2.0,0.05,0.0,1
Trucco sposa,Calabria,2020.0,3.0,0.2,0.0,1
Trucco sposa,Calabria,2020.0,4.0,0.0,0.0,1
Trucco sposa,Calabria,2020.0,5.0,0.0,0.0,1
Trucco sposa,Campania,2018.0,1.0,0.4,0.0,1
Trucco sposa,Campania,2018.0,2.0,0.12,0.0,1
Trucco sposa,Campania,2018.0,3.0,0.18,0.0,1
Trucco sposa,Campania,2018.0,4.0,0.18,0.0,1
Trucco sposa,Campania,2018.0,5.0,0.35,0.0,1
Trucco sposa,Campania,2018.0,6.0,0.21,0.0,1
Trucco sposa,Campania,2018.0,7.0,0.05,0.0,1
Trucco sposa,Campania,2018.0,8.0,0.27,0.0,1
Trucco sposa,Campania,2018.0,9.0,0.33,0.0,1
Trucco sposa,Campania,2018.0,10.0,0.3,0.0,1
Trucco sposa,Campania,2018.0,11.0,0.47,0.0,1
Trucco sposa,Campania,2018.0,12.0,0.38,0.0,1
Trucco sposa,Campania,2019.0,1.0,0.2,0.0,1
Trucco sposa,Campania,2019.0,2.0,0.42,0.0,1
Trucco sposa,Campania,2019.0,3.0,0.26,0.0,1
Trucco sposa,Campania,2019.0,4.0,0.2,0.0,1
Trucco sposa,Campania,2019.0,5.0,0.44,0.0,1
Trucco sposa,Campania,2019.0,6.0,0.15,0.0,1
Trucco sposa,Campania,2019.0,7.0,0.15,0.0,1
Trucco sposa,Campania,2019.0,8.0,0.25,0.0,1
Trucco sposa,Campania,2019.0,9.0,0.22,0.0,1
Trucco sposa,Campania,2019.0,10.0,0.38,0.0,1
Trucco sposa,Campania,2019.0,11.0,0.27,0.0,1
Trucco sposa,Campania,2019.0,12.0,0.5,0.0,1
Trucco sposa,Campania,2020.0,1.0,0.36,0.0,1
Trucco sposa,Campania,2020.0,2.0,0.26,0.0,1
Trucco sposa,Campania,2020.0,3.0,0.5,0.0,1
Trucco sposa,Campania,2020.0,4.0,0.6,0.01,1
Trucco sposa,Campania,2020.0,5.0,0.2,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,1.0,0.45,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,2.0,0.53,0.01,1
Trucco sposa,Emilia-Romagna,2018.0,3.0,0.32,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,4.0,0.34,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,5.0,0.17,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,6.0,0.34,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,7.0,0.5,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,8.0,0.44,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,9.0,0.17,0.0,1
Trucco sposa,Emilia-Romagna,2018.0,10.0,0.54,0.01,1
Trucco sposa,Emilia-Romagna,2018.0,11.0,0.6,0.01,1
Trucco sposa,Emilia-Romagna,2018.0,12.0,0.52,0.01,1
Trucco sposa,Emilia-Romagna,2019.0,1.0,0.24,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,2.0,0.55,0.01,1
Trucco sposa,Emilia-Romagna,2019.0,3.0,0.29,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,4.0,0.31,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,5.0,0.2,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,6.0,0.54,0.01,1
Trucco sposa,Emilia-Romagna,2019.0,7.0,0.29,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,8.0,0.54,0.01,1
Trucco sposa,Emilia-Romagna,2019.0,9.0,0.23,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,10.0,0.24,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,11.0,0.33,0.0,1
Trucco sposa,Emilia-Romagna,2019.0,12.0,0.25,0.0,1
Trucco sposa,Emilia-Romagna,2020.0,1.0,0.34,0.0,1
Trucco sposa,Emilia-Romagna,2020.0,2.0,0.42,0.0,1
Trucco sposa,Emilia-Romagna,2020.0,3.0,0.4,0.0,1
Trucco sposa,Emilia-Romagna,2020.0,4.0,0.0,0.0,1
Trucco sposa,Emilia-Romagna,2020.0,5.0,0.6,0.01,1
Trucco sposa,Friuli Venezia Giulia,2018.0,1.0,0.02,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,2.0,0.02,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,3.0,0.12,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,4.0,0.1,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,5.0,0.04,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,6.0,0.03,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,7.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,8.0,0.05,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,9.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,10.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,11.0,0.09,0.0,1
Trucco sposa,Friuli Venezia Giulia,2018.0,12.0,0.08,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,1.0,0.06,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,2.0,0.07,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,3.0,0.13,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,4.0,0.02,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,5.0,0.06,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,6.0,0.09,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,7.0,0.11,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,8.0,0.06,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,9.0,0.03,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,10.0,0.04,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,11.0,0.03,0.0,1
Trucco sposa,Friuli Venezia Giulia,2019.0,12.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2020.0,1.0,0.09,0.0,1
Trucco sposa,Friuli Venezia Giulia,2020.0,2.0,0.13,0.0,1
Trucco sposa,Friuli Venezia Giulia,2020.0,3.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2020.0,4.0,0.0,0.0,1
Trucco sposa,Friuli Venezia Giulia,2020.0,5.0,0.0,0.0,1
Trucco sposa,Italia,2018.0,1.0,40.0,0.4,1
Trucco sposa,Italia,2018.0,2.0,41.67,0.42,1
Trucco sposa,Italia,2018.0,3.0,40.0,0.4,1
Trucco sposa,Italia,2018.0,4.0,38.33,0.38,1
Trucco sposa,Italia,2018.0,5.0,51.67,0.52,1
Trucco sposa,Italia,2018.0,6.0,38.33,0.38,1
Trucco sposa,Italia,2018.0,7.0,38.33,0.38,1
Trucco sposa,Italia,2018.0,8.0,18.33,0.18,1
Trucco sposa,Italia,2018.0,9.0,30.0,0.3,1
Trucco sposa,Italia,2018.0,10.0,16.67,0.17,1
Trucco sposa,Italia,2018.0,11.0,23.33,0.23,1
Trucco sposa,Italia,2018.0,12.0,13.33,0.13,1
Trucco sposa,Italia,2019.0,1.0,81.67,0.82,1
Trucco sposa,Italia,2019.0,2.0,43.33,0.43,1
Trucco sposa,Italia,2019.0,3.0,38.33,0.38,1
Trucco sposa,Italia,2019.0,4.0,55.0,0.55,1
Trucco sposa,Italia,2019.0,5.0,50.0,0.5,1
Trucco sposa,Italia,2019.0,6.0,33.33,0.33,1
Trucco sposa,Italia,2019.0,7.0,61.67,0.62,1
Trucco sposa,Italia,2019.0,8.0,31.67,0.32,1
Trucco sposa,Italia,2019.0,9.0,100.0,1.0,1
Trucco sposa,Italia,2019.0,10.0,50.0,0.5,1
Trucco sposa,Italia,2019.0,11.0,30.0,0.3,1
Trucco sposa,Italia,2019.0,12.0,20.0,0.2,1
Trucco sposa,Italia,2020.0,1.0,58.33,0.58,1
Trucco sposa,Italia,2020.0,2.0,38.33,0.38,1
Trucco sposa,Italia,2020.0,3.0,10.0,0.1,1
Trucco sposa,Italia,2020.0,4.0,6.67,0.07,1
Trucco sposa,Italia,2020.0,5.0,5.0,0.05,1
Trucco sposa,Lazio,2018.0,1.0,0.18,0.0,1
Trucco sposa,Lazio,2018.0,2.0,0.24,0.0,1
Trucco sposa,Lazio,2018.0,3.0,0.38,0.0,1
Trucco sposa,Lazio,2018.0,4.0,0.23,0.0,1
Trucco sposa,Lazio,2018.0,5.0,0.29,0.0,1
Trucco sposa,Lazio,2018.0,6.0,0.21,0.0,1
Trucco sposa,Lazio,2018.0,7.0,0.1,0.0,1
Trucco sposa,Lazio,2018.0,8.0,0.33,0.0,1
Trucco sposa,Lazio,2018.0,9.0,0.6,0.01,1
Trucco sposa,Lazio,2018.0,10.0,0.24,0.0,1
Trucco sposa,Lazio,2018.0,11.0,0.3,0.0,1
Trucco sposa,Lazio,2018.0,12.0,0.6,0.01,1
Trucco sposa,Lazio,2019.0,1.0,0.16,0.0,1
Trucco sposa,Lazio,2019.0,2.0,0.42,0.0,1
Trucco sposa,Lazio,2019.0,3.0,0.18,0.0,1
Trucco sposa,Lazio,2019.0,4.0,0.15,0.0,1
Trucco sposa,Lazio,2019.0,5.0,0.18,0.0,1
Trucco sposa,Lazio,2019.0,6.0,0.27,0.0,1
Trucco sposa,Lazio,2019.0,7.0,0.13,0.0,1
Trucco sposa,Lazio,2019.0,8.0,0.35,0.0,1
Trucco sposa,Lazio,2019.0,9.0,0.21,0.0,1
Trucco sposa,Lazio,2019.0,10.0,0.5,0.0,1
Trucco sposa,Lazio,2019.0,11.0,0.27,0.0,1
Trucco sposa,Lazio,2019.0,12.0,0.15,0.0,1
Trucco sposa,Lazio,2020.0,1.0,0.39,0.0,1
Trucco sposa,Lazio,2020.0,2.0,0.47,0.0,1
Trucco sposa,Lazio,2020.0,3.0,0.0,0.0,1
Trucco sposa,Lazio,2020.0,4.0,0.6,0.01,1
Trucco sposa,Lazio,2020.0,5.0,0.4,0.0,1
Trucco sposa,Liguria,2018.0,1.0,0.08,0.0,1
Trucco sposa,Liguria,2018.0,2.0,0.1,0.0,1
Trucco sposa,Liguria,2018.0,3.0,0.15,0.0,1
Trucco sposa,Liguria,2018.0,4.0,0.08,0.0,1
Trucco sposa,Liguria,2018.0,5.0,0.15,0.0,1
Trucco sposa,Liguria,2018.0,6.0,0.03,0.0,1
Trucco sposa,Liguria,2018.0,7.0,0.08,0.0,1
Trucco sposa,Liguria,2018.0,8.0,0.0,0.0,1
Trucco sposa,Liguria,2018.0,9.0,0.03,0.0,1
Trucco sposa,Liguria,2018.0,10.0,0.06,0.0,1
Trucco sposa,Liguria,2018.0,11.0,0.0,0.0,1
Trucco sposa,Liguria,2018.0,12.0,0.08,0.0,1
Trucco sposa,Liguria,2019.0,1.0,0.07,0.0,1
Trucco sposa,Liguria,2019.0,2.0,0.16,0.0,1
Trucco sposa,Liguria,2019.0,3.0,0.26,0.0,1
Trucco sposa,Liguria,2019.0,4.0,0.07,0.0,1
Trucco sposa,Liguria,2019.0,5.0,0.08,0.0,1
Trucco sposa,Liguria,2019.0,6.0,0.09,0.0,1
Trucco sposa,Liguria,2019.0,7.0,0.08,0.0,1
Trucco sposa,Liguria,2019.0,8.0,0.13,0.0,1
Trucco sposa,Liguria,2019.0,9.0,0.04,0.0,1
Trucco sposa,Liguria,2019.0,10.0,0.04,0.0,1
Trucco sposa,Liguria,2019.0,11.0,0.1,0.0,1
Trucco sposa,Liguria,2019.0,12.0,0.05,0.0,1
Trucco sposa,Liguria,2020.0,1.0,0.09,0.0,1
Trucco sposa,Liguria,2020.0,2.0,0.1,0.0,1
Trucco sposa,Liguria,2020.0,3.0,0.1,0.0,1
Trucco sposa,Liguria,2020.0,4.0,0.15,0.0,1
Trucco sposa,Liguria,2020.0,5.0,0.0,0.0,1
Trucco sposa,Lombardia,2018.0,1.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,2.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,3.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,4.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,5.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,6.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,7.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,8.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,9.0,0.57,0.01,1
Trucco sposa,Lombardia,2018.0,10.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,11.0,0.6,0.01,1
Trucco sposa,Lombardia,2018.0,12.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,1.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,2.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,3.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,4.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,5.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,6.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,7.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,8.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,9.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,10.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,11.0,0.6,0.01,1
Trucco sposa,Lombardia,2019.0,12.0,0.6,0.01,1
Trucco sposa,Lombardia,2020.0,1.0,0.6,0.01,1
Trucco sposa,Lombardia,2020.0,2.0,0.6,0.01,1
Trucco sposa,Lombardia,2020.0,3.0,0.6,0.01,1
Trucco sposa,Lombardia,2020.0,4.0,0.15,0.0,1
Trucco sposa,Lombardia,2020.0,5.0,0.6,0.01,1
Trucco sposa,Marche,2018.0,1.0,0.0,0.0,1
Trucco sposa,Marche,2018.0,2.0,0.02,0.0,1
Trucco sposa,Marche,2018.0,3.0,0.02,0.0,1
Trucco sposa,Marche,2018.0,4.0,0.03,0.0,1
Trucco sposa,Marche,2018.0,5.0,0.08,0.0,1
Trucco sposa,Marche,2018.0,6.0,0.03,0.0,1
Trucco sposa,Marche,2018.0,7.0,0.03,0.0,1
Trucco sposa,Marche,2018.0,8.0,0.0,0.0,1
Trucco sposa,Marche,2018.0,9.0,0.03,0.0,1
Trucco sposa,Marche,2018.0,10.0,0.06,0.0,1
Trucco sposa,Marche,2018.0,11.0,0.0,0.0,1
Trucco sposa,Marche,2018.0,12.0,0.15,0.0,1
Trucco sposa,Marche,2019.0,1.0,0.05,0.0,1
Trucco sposa,Marche,2019.0,2.0,0.07,0.0,1
Trucco sposa,Marche,2019.0,3.0,0.1,0.0,1
Trucco sposa,Marche,2019.0,4.0,0.15,0.0,1
Trucco sposa,Marche,2019.0,5.0,0.06,0.0,1
Trucco sposa,Marche,2019.0,6.0,0.03,0.0,1
Trucco sposa,Marche,2019.0,7.0,0.0,0.0,1
Trucco sposa,Marche,2019.0,8.0,0.13,0.0,1
Trucco sposa,Marche,2019.0,9.0,0.04,0.0,1
Trucco sposa,Marche,2019.0,10.0,0.06,0.0,1
Trucco sposa,Marche,2019.0,11.0,0.03,0.0,1
Trucco sposa,Marche,2019.0,12.0,0.05,0.0,1
Trucco sposa,Marche,2020.0,1.0,0.03,0.0,1
Trucco sposa,Marche,2020.0,2.0,0.0,0.0,1
Trucco sposa,Marche,2020.0,3.0,0.0,0.0,1
Trucco sposa,Marche,2020.0,4.0,0.0,0.0,1
Trucco sposa,Marche,2020.0,5.0,0.2,0.0,1
Trucco sposa,Molise,2018.0,1.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,2.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,3.0,0.02,0.0,1
Trucco sposa,Molise,2018.0,4.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,5.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,6.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,7.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,8.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,9.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,10.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,11.0,0.0,0.0,1
Trucco sposa,Molise,2018.0,12.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,1.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,2.0,0.02,0.0,1
Trucco sposa,Molise,2019.0,3.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,4.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,5.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,6.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,7.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,8.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,9.0,0.01,0.0,1
Trucco sposa,Molise,2019.0,10.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,11.0,0.0,0.0,1
Trucco sposa,Molise,2019.0,12.0,0.0,0.0,1
Trucco sposa,Molise,2020.0,1.0,0.0,0.0,1
Trucco sposa,Molise,2020.0,2.0,0.0,0.0,1
Trucco sposa,Molise,2020.0,3.0,0.0,0.0,1
Trucco sposa,Molise,2020.0,4.0,0.0,0.0,1
Trucco sposa,Molise,2020.0,5.0,0.0,0.0,1
Trucco sposa,Piemonte,2018.0,1.0,0.3,0.0,1
Trucco sposa,Piemonte,2018.0,2.0,0.14,0.0,1
Trucco sposa,Piemonte,2018.0,3.0,0.32,0.0,1
Trucco sposa,Piemonte,2018.0,4.0,0.1,0.0,1
Trucco sposa,Piemonte,2018.0,5.0,0.06,0.0,1
Trucco sposa,Piemonte,2018.0,6.0,0.13,0.0,1
Trucco sposa,Piemonte,2018.0,7.0,0.05,0.0,1
Trucco sposa,Piemonte,2018.0,8.0,0.33,0.0,1
Trucco sposa,Piemonte,2018.0,9.0,0.13,0.0,1
Trucco sposa,Piemonte,2018.0,10.0,0.18,0.0,1
Trucco sposa,Piemonte,2018.0,11.0,0.13,0.0,1
Trucco sposa,Piemonte,2018.0,12.0,0.08,0.0,1
Trucco sposa,Piemonte,2019.0,1.0,0.2,0.0,1
Trucco sposa,Piemonte,2019.0,2.0,0.37,0.0,1
Trucco sposa,Piemonte,2019.0,3.0,0.37,0.0,1
Trucco sposa,Piemonte,2019.0,4.0,0.2,0.0,1
Trucco sposa,Piemonte,2019.0,5.0,0.18,0.0,1
Trucco sposa,Piemonte,2019.0,6.0,0.15,0.0,1
Trucco sposa,Piemonte,2019.0,7.0,0.15,0.0,1
Trucco sposa,Piemonte,2019.0,8.0,0.22,0.0,1
Trucco sposa,Piemonte,2019.0,9.0,0.09,0.0,1
Trucco sposa,Piemonte,2019.0,10.0,0.14,0.0,1
Trucco sposa,Piemonte,2019.0,11.0,0.07,0.0,1
Trucco sposa,Piemonte,2019.0,12.0,0.15,0.0,1
Trucco sposa,Piemonte,2020.0,1.0,0.21,0.0,1
Trucco sposa,Piemonte,2020.0,2.0,0.26,0.0,1
Trucco sposa,Piemonte,2020.0,3.0,0.0,0.0,1
Trucco sposa,Piemonte,2020.0,4.0,0.15,0.0,1
Trucco sposa,Piemonte,2020.0,5.0,0.6,0.01,1
Trucco sposa,Puglia,2018.0,1.0,0.12,0.0,1
Trucco sposa,Puglia,2018.0,2.0,0.19,0.0,1
Trucco sposa,Puglia,2018.0,3.0,0.15,0.0,1
Trucco sposa,Puglia,2018.0,4.0,0.05,0.0,1
Trucco sposa,Puglia,2018.0,5.0,0.08,0.0,1
Trucco sposa,Puglia,2018.0,6.0,0.1,0.0,1
Trucco sposa,Puglia,2018.0,7.0,0.05,0.0,1
Trucco sposa,Puglia,2018.0,8.0,0.27,0.0,1
Trucco sposa,Puglia,2018.0,9.0,0.2,0.0,1
Trucco sposa,Puglia,2018.0,10.0,0.12,0.0,1
Trucco sposa,Puglia,2018.0,11.0,0.21,0.0,1
Trucco sposa,Puglia,2018.0,12.0,0.0,0.0,1
Trucco sposa,Puglia,2019.0,1.0,0.13,0.0,1
Trucco sposa,Puglia,2019.0,2.0,0.21,0.0,1
Trucco sposa,Puglia,2019.0,3.0,0.23,0.0,1
Trucco sposa,Puglia,2019.0,4.0,0.15,0.0,1
Trucco sposa,Puglia,2019.0,5.0,0.08,0.0,1
Trucco sposa,Puglia,2019.0,6.0,0.27,0.0,1
Trucco sposa,Puglia,2019.0,7.0,0.08,0.0,1
Trucco sposa,Puglia,2019.0,8.0,0.13,0.0,1
Trucco sposa,Puglia,2019.0,9.0,0.06,0.0,1
Trucco sposa,Puglia,2019.0,10.0,0.06,0.0,1
Trucco sposa,Puglia,2019.0,11.0,0.1,0.0,1
Trucco sposa,Puglia,2019.0,12.0,0.15,0.0,1
Trucco sposa,Puglia,2020.0,1.0,0.17,0.0,1
Trucco sposa,Puglia,2020.0,2.0,0.18,0.0,1
Trucco sposa,Puglia,2020.0,3.0,0.3,0.0,1
Trucco sposa,Puglia,2020.0,4.0,0.3,0.0,1
Trucco sposa,Puglia,2020.0,5.0,0.2,0.0,1
Trucco sposa,Sardegna,2018.0,1.0,0.32,0.0,1
Trucco sposa,Sardegna,2018.0,2.0,0.05,0.0,1
Trucco sposa,Sardegna,2018.0,3.0,0.1,0.0,1
Trucco sposa,Sardegna,2018.0,4.0,0.05,0.0,1
Trucco sposa,Sardegna,2018.0,5.0,0.06,0.0,1
Trucco sposa,Sardegna,2018.0,6.0,0.08,0.0,1
Trucco sposa,Sardegna,2018.0,7.0,0.0,0.0,1
Trucco sposa,Sardegna,2018.0,8.0,0.05,0.0,1
Trucco sposa,Sardegna,2018.0,9.0,0.0,0.0,1
Trucco sposa,Sardegna,2018.0,10.0,0.0,0.0,1
Trucco sposa,Sardegna,2018.0,11.0,0.0,0.0,1
Trucco sposa,Sardegna,2018.0,12.0,0.08,0.0,1
Trucco sposa,Sardegna,2019.0,1.0,0.12,0.0,1
Trucco sposa,Sardegna,2019.0,2.0,0.07,0.0,1
Trucco sposa,Sardegna,2019.0,3.0,0.03,0.0,1
Trucco sposa,Sardegna,2019.0,4.0,0.07,0.0,1
Trucco sposa,Sardegna,2019.0,5.0,0.16,0.0,1
Trucco sposa,Sardegna,2019.0,6.0,0.15,0.0,1
Trucco sposa,Sardegna,2019.0,7.0,0.03,0.0,1
Trucco sposa,Sardegna,2019.0,8.0,0.09,0.0,1
Trucco sposa,Sardegna,2019.0,9.0,0.05,0.0,1
Trucco sposa,Sardegna,2019.0,10.0,0.04,0.0,1
Trucco sposa,Sardegna,2019.0,11.0,0.0,0.0,1
Trucco sposa,Sardegna,2019.0,12.0,0.1,0.0,1
Trucco sposa,Sardegna,2020.0,1.0,0.05,0.0,1
Trucco sposa,Sardegna,2020.0,2.0,0.03,0.0,1
Trucco sposa,Sardegna,2020.0,3.0,0.0,0.0,1
Trucco sposa,Sardegna,2020.0,4.0,0.0,0.0,1
Trucco sposa,Sardegna,2020.0,5.0,0.0,0.0,1
Trucco sposa,Sicilia,2018.0,1.0,0.1,0.0,1
Trucco sposa,Sicilia,2018.0,2.0,0.12,0.0,1
Trucco sposa,Sicilia,2018.0,3.0,0.3,0.0,1
Trucco sposa,Sicilia,2018.0,4.0,0.1,0.0,1
Trucco sposa,Sicilia,2018.0,5.0,0.17,0.0,1
Trucco sposa,Sicilia,2018.0,6.0,0.08,0.0,1
Trucco sposa,Sicilia,2018.0,7.0,0.03,0.0,1
Trucco sposa,Sicilia,2018.0,8.0,0.16,0.0,1
Trucco sposa,Sicilia,2018.0,9.0,0.17,0.0,1
Trucco sposa,Sicilia,2018.0,10.0,0.24,0.0,1
Trucco sposa,Sicilia,2018.0,11.0,0.09,0.0,1
Trucco sposa,Sicilia,2018.0,12.0,0.22,0.0,1
Trucco sposa,Sicilia,2019.0,1.0,0.12,0.0,1
Trucco sposa,Sicilia,2019.0,2.0,0.14,0.0,1
Trucco sposa,Sicilia,2019.0,3.0,0.18,0.0,1
