ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index_percentage,Country_chosen
Nutrizionista,Abruzzo,2019,6,0.01,1
Nutrizionista,Abruzzo,2019,7,0.02,1
Nutrizionista,Abruzzo,2019,8,0.02,1
Nutrizionista,Abruzzo,2019,9,0.01,1
Nutrizionista,Abruzzo,2019,10,0.01,1
Nutrizionista,Abruzzo,2019,11,0.01,1
Nutrizionista,Abruzzo,2020,3,0.01,1
Nutrizionista,Abruzzo,2020,2,0.01,1
Nutrizionista,Abruzzo,2020,1,0.02,1
Nutrizionista,Abruzzo,2020,0,0.02,1
Nutrizionista,Basilicata,2019,0,0,1
Nutrizionista,Basilicata,2019,1,0,1
Nutrizionista,Basilicata,2019,2,0.01,1
Nutrizionista,Basilicata,2019,3,0,1
Nutrizionista,Basilicata,2019,4,0,1
Nutrizionista,Basilicata,2019,5,0,1
Nutrizionista,Basilicata,2019,6,0,1
Nutrizionista,Basilicata,2019,7,0,1
Nutrizionista,Basilicata,2019,8,0,1
Nutrizionista,Basilicata,2019,9,0,1
Nutrizionista,Basilicata,2019,10,0,1
Nutrizionista,Basilicata,2019,11,0,1
Nutrizionista,Basilicata,2020,3,0,1
Nutrizionista,Basilicata,2020,2,0,1
Nutrizionista,Basilicata,2020,1,0,1
Nutrizionista,Basilicata,2020,0,0,1
Nutrizionista,Calabria,2019,0,0.01,1
Nutrizionista,Calabria,2019,1,0.01,1
Nutrizionista,Calabria,2019,2,0.02,1
Nutrizionista,Calabria,2019,3,0.02,1
Nutrizionista,Calabria,2019,4,0.02,1
Nutrizionista,Calabria,2019,5,0.02,1
Nutrizionista,Calabria,2019,6,0.01,1
Nutrizionista,Calabria,2019,7,0.01,1
Nutrizionista,Calabria,2019,8,0.02,1
Nutrizionista,Calabria,2019,9,0.02,1
Nutrizionista,Calabria,2019,10,0.01,1
Nutrizionista,Calabria,2019,11,0.01,1
Nutrizionista,Calabria,2020,3,0,1
Nutrizionista,Calabria,2020,2,0.01,1
Nutrizionista,Calabria,2020,1,0.01,1
Nutrizionista,Calabria,2020,0,0.02,1
Nutrizionista,Campania,2019,0,0.03,1
Nutrizionista,Campania,2019,1,0.03,1
Nutrizionista,Campania,2019,2,0.06,1
Nutrizionista,Campania,2019,3,0.06,1
Nutrizionista,Campania,2019,4,0.07,1
Nutrizionista,Campania,2019,5,0.04,1
Nutrizionista,Campania,2019,6,0.03,1
Nutrizionista,Campania,2019,7,0.04,1
Nutrizionista,Campania,2019,8,0.07,1
Nutrizionista,Campania,2019,9,0.06,1
Nutrizionista,Campania,2019,10,0.03,1
Nutrizionista,Campania,2019,11,0.02,1
Nutrizionista,Campania,2020,3,0.01,1
Nutrizionista,Campania,2020,2,0.02,1
Nutrizionista,Campania,2020,1,0.03,1
Nutrizionista,Campania,2020,0,0.06,1
Nutrizionista,Emilia-Romagna,2019,0,0.05,1
Nutrizionista,Emilia-Romagna,2019,1,0.07,1
Nutrizionista,Emilia-Romagna,2019,2,0.09,1
Nutrizionista,Emilia-Romagna,2019,3,0.08,1
Nutrizionista,Emilia-Romagna,2019,4,0.1,1
Nutrizionista,Emilia-Romagna,2019,5,0.09,1
Nutrizionista,Emilia-Romagna,2019,6,0.05,1
Nutrizionista,Emilia-Romagna,2019,7,0.06,1
Nutrizionista,Emilia-Romagna,2019,8,0.09,1
Nutrizionista,Emilia-Romagna,2019,9,0.07,1
Nutrizionista,Emilia-Romagna,2019,10,0.06,1
Nutrizionista,Emilia-Romagna,2019,11,0.04,1
Nutrizionista,Emilia-Romagna,2020,3,0.02,1
Nutrizionista,Emilia-Romagna,2020,2,0.03,1
Nutrizionista,Emilia-Romagna,2020,1,0.06,1
Nutrizionista,Emilia-Romagna,2020,0,0.1,1
Nutrizionista,Friuli Venezia Giulia,2019,0,0.01,1
Nutrizionista,Friuli Venezia Giulia,2019,1,0.01,1
Nutrizionista,Friuli Venezia Giulia,2019,2,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,3,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,4,0.03,1
Nutrizionista,Friuli Venezia Giulia,2019,5,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,6,0.01,1
Nutrizionista,Friuli Venezia Giulia,2019,7,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,8,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,9,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,10,0.02,1
Nutrizionista,Friuli Venezia Giulia,2019,11,0.01,1
Nutrizionista,Friuli Venezia Giulia,2020,3,0,1
Nutrizionista,Friuli Venezia Giulia,2020,2,0.01,1
Nutrizionista,Friuli Venezia Giulia,2020,1,0.02,1
Nutrizionista,Friuli Venezia Giulia,2020,0,0.03,1
Nutrizionista,Italia,2019,0,0.45,1
Nutrizionista,Italia,2019,1,0.6,1
Nutrizionista,Italia,2019,2,0.81,1
Nutrizionista,Italia,2019,3,0.78,1
Nutrizionista,Italia,2019,4,1,1
Nutrizionista,Italia,2019,5,0.76,1
Nutrizionista,Italia,2019,6,0.52,1
Nutrizionista,Italia,2019,7,0.63,1
Nutrizionista,Italia,2019,8,0.89,1
Nutrizionista,Italia,2019,9,0.76,1
Nutrizionista,Italia,2019,10,0.59,1
Nutrizionista,Italia,2019,11,0.4,1
Nutrizionista,Italia,2020,0,1,1
Nutrizionista,Italia,2020,1,1,1
Nutrizionista,Italia,2020,2,0,1
Nutrizionista,Italia,2020,3,0,1
Nutrizionista,Lazio,2019,0,0.04,1
Nutrizionista,Lazio,2019,1,0.06,1
Nutrizionista,Lazio,2019,2,0.07,1
Nutrizionista,Lazio,2019,3,0.08,1
Nutrizionista,Lazio,2019,4,0.1,1
Nutrizionista,Lazio,2019,5,0.07,1
Nutrizionista,Lazio,2019,6,0.05,1
Nutrizionista,Lazio,2019,7,0.06,1
Nutrizionista,Lazio,2019,8,0.09,1
Nutrizionista,Lazio,2019,9,0.08,1
Nutrizionista,Lazio,2019,10,0.05,1
Nutrizionista,Lazio,2019,11,0.04,1
Nutrizionista,Lazio,2020,3,0.02,1
Nutrizionista,Lazio,2020,2,0.02,1
Nutrizionista,Lazio,2020,1,0.05,1
Nutrizionista,Lazio,2020,0,0.08,1
Nutrizionista,Liguria,2019,0,0.01,1
Nutrizionista,Liguria,2019,1,0.02,1
Nutrizionista,Liguria,2019,2,0.02,1
Nutrizionista,Liguria,2019,3,0.02,1
Nutrizionista,Liguria,2019,4,0.03,1
Nutrizionista,Liguria,2019,5,0.03,1
Nutrizionista,Liguria,2019,6,0.01,1
Nutrizionista,Liguria,2019,7,0.02,1
Nutrizionista,Liguria,2019,8,0.02,1
Nutrizionista,Liguria,2019,9,0.02,1
Nutrizionista,Liguria,2019,10,0.02,1
Nutrizionista,Liguria,2019,11,0.01,1
Nutrizionista,Liguria,2020,3,0.01,1
Nutrizionista,Liguria,2020,2,0.01,1
Nutrizionista,Liguria,2020,1,0.01,1
Nutrizionista,Liguria,2020,0,0.03,1
Nutrizionista,Lombardia,2019,0,0.1,1
Nutrizionista,Lombardia,2019,1,0.12,1
Nutrizionista,Lombardia,2019,2,0.15,1
Nutrizionista,Lombardia,2019,3,0.14,1
Nutrizionista,Lombardia,2019,4,0.19,1
Nutrizionista,Lombardia,2019,5,0.15,1
Nutrizionista,Lombardia,2019,6,0.1,1
Nutrizionista,Lombardia,2019,7,0.13,1
Nutrizionista,Lombardia,2019,8,0.19,1
Nutrizionista,Lombardia,2019,9,0.14,1
Nutrizionista,Lombardia,2019,10,0.12,1
Nutrizionista,Lombardia,2019,11,0.08,1
Nutrizionista,Lombardia,2020,3,0.05,1
Nutrizionista,Lombardia,2020,2,0.05,1
Nutrizionista,Lombardia,2020,1,0.13,1
Nutrizionista,Lombardia,2020,0,0.21,1
Nutrizionista,Marche,2019,0,0.02,1
Nutrizionista,Marche,2019,1,0.02,1
Nutrizionista,Marche,2019,2,0.02,1
Nutrizionista,Marche,2019,3,0.02,1
Nutrizionista,Marche,2019,4,0.03,1
Nutrizionista,Marche,2019,5,0.02,1
Nutrizionista,Marche,2019,6,0.01,1
Nutrizionista,Marche,2019,7,0.02,1
Nutrizionista,Marche,2019,8,0.03,1
Nutrizionista,Marche,2019,9,0.02,1
Nutrizionista,Marche,2019,10,0.02,1
Nutrizionista,Marche,2019,11,0.01,1
Nutrizionista,Marche,2020,3,0.01,1
Nutrizionista,Marche,2020,2,0.01,1
Nutrizionista,Marche,2020,1,0.02,1
Nutrizionista,Marche,2020,0,0.03,1
Nutrizionista,Molise,2019,0,0,1
Nutrizionista,Molise,2019,1,0,1
Nutrizionista,Molise,2019,2,0,1
Nutrizionista,Molise,2019,3,0,1
Nutrizionista,Molise,2019,4,0,1
Nutrizionista,Molise,2019,5,0,1
Nutrizionista,Molise,2019,6,0,1
Nutrizionista,Molise,2019,7,0,1
Nutrizionista,Molise,2019,8,0,1
Nutrizionista,Molise,2019,9,0,1
Nutrizionista,Molise,2019,10,0,1
Nutrizionista,Molise,2019,11,0,1
Nutrizionista,Molise,2020,3,0,1
Nutrizionista,Molise,2020,2,0,1
Nutrizionista,Molise,2020,1,0,1
Nutrizionista,Molise,2020,0,0,1
Nutrizionista,Piemonte,2019,0,0.04,1
Nutrizionista,Piemonte,2019,1,0.05,1
Nutrizionista,Piemonte,2019,2,0.06,1
Nutrizionista,Piemonte,2019,3,0.06,1
Nutrizionista,Piemonte,2019,4,0.08,1
Nutrizionista,Piemonte,2019,5,0.07,1
Nutrizionista,Piemonte,2019,6,0.05,1
Nutrizionista,Piemonte,2019,7,0.04,1
Nutrizionista,Piemonte,2019,8,0.07,1
Nutrizionista,Piemonte,2019,9,0.06,1
Nutrizionista,Piemonte,2019,10,0.05,1
Nutrizionista,Piemonte,2019,11,0.03,1
Nutrizionista,Piemonte,2020,3,0.02,1
Nutrizionista,Piemonte,2020,2,0.02,1
Nutrizionista,Piemonte,2020,1,0.06,1
Nutrizionista,Piemonte,2020,0,0.08,1
Nutrizionista,Puglia,2019,0,0.02,1
Nutrizionista,Puglia,2019,1,0.04,1
Nutrizionista,Puglia,2019,2,0.05,1
Nutrizionista,Puglia,2019,3,0.04,1
Nutrizionista,Puglia,2019,4,0.05,1
Nutrizionista,Puglia,2019,5,0.03,1
Nutrizionista,Puglia,2019,6,0.03,1
Nutrizionista,Puglia,2019,7,0.04,1
Nutrizionista,Puglia,2019,8,0.05,1
Nutrizionista,Puglia,2019,9,0.04,1
Nutrizionista,Puglia,2019,10,0.03,1
Nutrizionista,Puglia,2019,11,0.02,1
Nutrizionista,Puglia,2020,3,0.01,1
Nutrizionista,Puglia,2020,2,0.01,1
Nutrizionista,Puglia,2020,1,0.03,1
Nutrizionista,Puglia,2020,0,0.06,1
Nutrizionista,Sardegna,2019,0,0.01,1
Nutrizionista,Sardegna,2019,1,0.01,1
Nutrizionista,Sardegna,2019,2,0.02,1
Nutrizionista,Sardegna,2019,3,0.02,1
Nutrizionista,Sardegna,2019,4,0.02,1
Nutrizionista,Sardegna,2019,5,0.01,1
Nutrizionista,Sardegna,2019,6,0.01,1
Nutrizionista,Sardegna,2019,7,0.01,1
Nutrizionista,Sardegna,2019,8,0.02,1
Nutrizionista,Sardegna,2019,9,0.02,1
Nutrizionista,Sardegna,2019,10,0.02,1
Nutrizionista,Sardegna,2019,11,0.01,1
Nutrizionista,Sardegna,2020,3,0.01,1
Nutrizionista,Sardegna,2020,2,0.01,1
Nutrizionista,Sardegna,2020,1,0.02,1
Nutrizionista,Sardegna,2020,0,0.02,1
Nutrizionista,Sicilia,2019,0,0.02,1
Nutrizionista,Sicilia,2019,1,0.03,1
Nutrizionista,Sicilia,2019,2,0.04,1
Nutrizionista,Sicilia,2019,3,0.04,1
Nutrizionista,Sicilia,2019,4,0.06,1
Nutrizionista,Sicilia,2019,5,0.05,1
Nutrizionista,Sicilia,2019,6,0.03,1
Nutrizionista,Sicilia,2019,7,0.04,1
Nutrizionista,Sicilia,2019,8,0.05,1
Nutrizionista,Sicilia,2019,9,0.06,1
Nutrizionista,Sicilia,2019,10,0.05,1
Nutrizionista,Sicilia,2019,11,0.02,1
Nutrizionista,Sicilia,2020,3,0.01,1
Nutrizionista,Sicilia,2020,2,0.02,1
Nutrizionista,Sicilia,2020,1,0.03,1
Nutrizionista,Sicilia,2020,0,0.06,1
Nutrizionista,Toscana,2019,0,0.03,1
Nutrizionista,Toscana,2019,1,0.04,1
Nutrizionista,Toscana,2019,2,0.06,1
Nutrizionista,Toscana,2019,3,0.05,1
Nutrizionista,Toscana,2019,4,0.07,1
Nutrizionista,Toscana,2019,5,0.05,1
Nutrizionista,Toscana,2019,6,0.03,1
Nutrizionista,Toscana,2019,7,0.05,1
Nutrizionista,Toscana,2019,8,0.06,1
Nutrizionista,Toscana,2019,9,0.05,1
Nutrizionista,Toscana,2019,10,0.04,1
Nutrizionista,Toscana,2019,11,0.03,1
Nutrizionista,Toscana,2020,3,0.01,1
Nutrizionista,Toscana,2020,2,0.02,1
Nutrizionista,Toscana,2020,1,0.05,1
Nutrizionista,Toscana,2020,0,0.07,1
Nutrizionista,Trentino-Alto Adige,2019,0,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,1,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,2,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,3,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,4,0.02,1
Nutrizionista,Trentino-Alto Adige,2019,5,0.02,1
Nutrizionista,Trentino-Alto Adige,2019,6,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,7,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,8,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,9,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,10,0.01,1
Nutrizionista,Trentino-Alto Adige,2019,11,0.01,1
Nutrizionista,Trentino-Alto Adige,2020,3,0,1
Nutrizionista,Trentino-Alto Adige,2020,2,0,1
Nutrizionista,Trentino-Alto Adige,2020,1,0.01,1
Nutrizionista,Trentino-Alto Adige,2020,0,0.01,1
Nutrizionista,Umbria,2019,0,0.01,1
Nutrizionista,Umbria,2019,1,0.01,1
Nutrizionista,Umbria,2019,2,0.01,1
Nutrizionista,Umbria,2019,3,0.01,1
Nutrizionista,Umbria,2019,4,0.01,1
Nutrizionista,Umbria,2019,5,0.01,1
Nutrizionista,Umbria,2019,6,0.01,1
Nutrizionista,Umbria,2019,7,0.01,1
Nutrizionista,Umbria,2019,8,0.01,1
Nutrizionista,Umbria,2019,9,0.01,1
Nutrizionista,Umbria,2019,10,0.01,1
Nutrizionista,Umbria,2019,11,0,1
Nutrizionista,Umbria,2020,3,0,1
Nutrizionista,Umbria,2020,2,0,1
Nutrizionista,Umbria,2020,1,0.01,1
Nutrizionista,Umbria,2020,0,0.01,1
Nutrizionista,Valle d'Aosta,2019,4,0,1
Nutrizionista,Valle d'Aosta,2019,6,0,1
Nutrizionista,Valle d'Aosta,2019,7,0,1
Nutrizionista,Valle d'Aosta,2019,9,0,1
Nutrizionista,Valle d'Aosta,2019,10,0,1
Nutrizionista,Valle d'Aosta,2019,0,0,1
Nutrizionista,Valle d'Aosta,2019,1,0,1
Nutrizionista,Valle d'Aosta,2019,2,0,1
Nutrizionista,Valle d'Aosta,2019,3,0,1
Nutrizionista,Valle d'Aosta,2019,5,0,1
Nutrizionista,Valle d'Aosta,2019,8,0,1
Nutrizionista,Valle d'Aosta,2019,11,0,1
Nutrizionista,Valle d'Aosta,2020,3,0,1
Nutrizionista,Valle d'Aosta,2020,2,0,1
Nutrizionista,Valle d'Aosta,2020,1,0,1
Nutrizionista,Valle d'Aosta,2020,0,0,1
Nutrizionista,Veneto,2019,0,0.04,1
Nutrizionista,Veneto,2019,1,0.05,1
Nutrizionista,Veneto,2019,2,0.07,1
Nutrizionista,Veneto,2019,3,0.07,1
Nutrizionista,Veneto,2019,4,0.09,1
Nutrizionista,Veneto,2019,5,0.07,1
Nutrizionista,Veneto,2019,6,0.05,1
Nutrizionista,Veneto,2019,7,0.05,1
Nutrizionista,Veneto,2019,8,0.08,1
Nutrizionista,Veneto,2019,9,0.06,1
Nutrizionista,Veneto,2019,10,0.05,1
Nutrizionista,Veneto,2019,11,0.04,1
Nutrizionista,Veneto,2020,3,0.02,1
Nutrizionista,Veneto,2020,2,0.03,1
Nutrizionista,Veneto,2020,1,0.07,1
Nutrizionista,Veneto,2020,0,0.08,1
Idraulico,Abruzzo,2019,0,0.01,1
Idraulico,Abruzzo,2019,1,0.01,1
Idraulico,Abruzzo,2019,2,0.01,1
Idraulico,Abruzzo,2019,3,0.01,1
Idraulico,Abruzzo,2019,4,0.02,1
Idraulico,Abruzzo,2019,5,0.01,1
Idraulico,Abruzzo,2019,6,0.02,1
Idraulico,Abruzzo,2019,7,0.02,1
Idraulico,Abruzzo,2019,8,0.02,1
Idraulico,Abruzzo,2019,9,0.01,1
Idraulico,Abruzzo,2019,10,0.02,1
Idraulico,Abruzzo,2019,11,0.01,1
Idraulico,Abruzzo,2020,3,0.01,1
Idraulico,Abruzzo,2020,2,0.01,1
Idraulico,Abruzzo,2020,1,0.01,1
Idraulico,Abruzzo,2020,0,0.01,1
Idraulico,Basilicata,2019,0,0,1
Idraulico,Basilicata,2019,1,0,1
Idraulico,Basilicata,2019,2,0,1
Idraulico,Basilicata,2019,3,0,1
Idraulico,Basilicata,2019,4,0,1
Idraulico,Basilicata,2019,5,0,1
Idraulico,Basilicata,2019,6,0,1
Idraulico,Basilicata,2019,7,0,1
Idraulico,Basilicata,2019,8,0,1
Idraulico,Basilicata,2019,9,0,1
Idraulico,Basilicata,2019,10,0,1
Idraulico,Basilicata,2019,11,0,1
Idraulico,Basilicata,2020,3,0,1
Idraulico,Basilicata,2020,1,0,1
Idraulico,Basilicata,2020,2,0,1
Idraulico,Basilicata,2020,0,0,1
Idraulico,Calabria,2019,0,0.01,1
Idraulico,Calabria,2019,1,0.01,1
Idraulico,Calabria,2019,2,0.01,1
Idraulico,Calabria,2019,3,0,1
Idraulico,Calabria,2019,4,0.01,1
Idraulico,Calabria,2019,5,0.01,1
Idraulico,Calabria,2019,6,0.01,1
Idraulico,Calabria,2019,7,0.01,1
Idraulico,Calabria,2019,8,0.01,1
Idraulico,Calabria,2019,9,0.01,1
Idraulico,Calabria,2019,10,0,1
Idraulico,Calabria,2019,11,0.01,1
Idraulico,Calabria,2020,3,0,1
Idraulico,Calabria,2020,2,0.01,1
Idraulico,Calabria,2020,1,0,1
Idraulico,Calabria,2020,0,0.01,1
Idraulico,Campania,2019,0,0.03,1
Idraulico,Campania,2019,1,0.03,1
Idraulico,Campania,2019,2,0.03,1
Idraulico,Campania,2019,3,0.03,1
Idraulico,Campania,2019,4,0.03,1
Idraulico,Campania,2019,5,0.04,1
Idraulico,Campania,2019,6,0.04,1
Idraulico,Campania,2019,7,0.03,1
Idraulico,Campania,2019,8,0.04,1
Idraulico,Campania,2019,9,0.03,1
Idraulico,Campania,2019,10,0.03,1
Idraulico,Campania,2019,11,0.03,1
Idraulico,Campania,2020,3,0.03,1
Idraulico,Campania,2020,2,0.04,1
Idraulico,Campania,2020,1,0.03,1
Idraulico,Campania,2020,0,0.04,1
Idraulico,Emilia-Romagna,2019,0,0.09,1
Idraulico,Emilia-Romagna,2019,1,0.07,1
Idraulico,Emilia-Romagna,2019,2,0.08,1
Idraulico,Emilia-Romagna,2019,3,0.06,1
Idraulico,Emilia-Romagna,2019,4,0.09,1
Idraulico,Emilia-Romagna,2019,5,0.09,1
Idraulico,Emilia-Romagna,2019,6,0.11,1
Idraulico,Emilia-Romagna,2019,7,0.08,1
Idraulico,Emilia-Romagna,2019,8,0.1,1
Idraulico,Emilia-Romagna,2019,9,0.12,1
Idraulico,Emilia-Romagna,2019,10,0.11,1
Idraulico,Emilia-Romagna,2019,11,0.08,1
Idraulico,Emilia-Romagna,2020,3,0.05,1
Idraulico,Emilia-Romagna,2020,2,0.05,1
Idraulico,Emilia-Romagna,2020,1,0.08,1
Idraulico,Emilia-Romagna,2020,0,0.11,1
Idraulico,Friuli Venezia Giulia,2019,0,0.01,1
Idraulico,Friuli Venezia Giulia,2019,1,0.02,1
Idraulico,Friuli Venezia Giulia,2019,2,0.02,1
Idraulico,Friuli Venezia Giulia,2019,3,0.01,1
Idraulico,Friuli Venezia Giulia,2019,4,0.01,1
Idraulico,Friuli Venezia Giulia,2019,5,0.02,1
Idraulico,Friuli Venezia Giulia,2019,6,0.02,1
Idraulico,Friuli Venezia Giulia,2019,7,0.01,1
Idraulico,Friuli Venezia Giulia,2019,8,0.02,1
Idraulico,Friuli Venezia Giulia,2019,9,0.01,1
Idraulico,Friuli Venezia Giulia,2019,10,0.02,1
Idraulico,Friuli Venezia Giulia,2019,11,0.02,1
Idraulico,Friuli Venezia Giulia,2020,3,0.01,1
Idraulico,Friuli Venezia Giulia,2020,2,0.01,1
Idraulico,Friuli Venezia Giulia,2020,1,0.02,1
Idraulico,Friuli Venezia Giulia,2020,0,0.02,1
Idraulico,Italia,2019,0,0.83,1
Idraulico,Italia,2019,1,0.73,1
Idraulico,Italia,2019,2,0.78,1
Idraulico,Italia,2019,3,0.65,1
Idraulico,Italia,2019,4,0.86,1
Idraulico,Italia,2019,5,0.92,1
Idraulico,Italia,2019,6,1,1
Idraulico,Italia,2019,7,0.8,1
Idraulico,Italia,2019,8,0.92,1
Idraulico,Italia,2019,9,0.97,1
Idraulico,Italia,2019,10,0.94,1
Idraulico,Italia,2019,11,0.74,1
Idraulico,Italia,2020,0,1,1
Idraulico,Italia,2020,1,1,1
Idraulico,Italia,2020,2,1,1
Idraulico,Italia,2020,3,1,1
Idraulico,Lazio,2019,0,0.14,1
Idraulico,Lazio,2019,1,0.1,1
Idraulico,Lazio,2019,2,0.1,1
Idraulico,Lazio,2019,3,0.08,1
Idraulico,Lazio,2019,4,0.13,1
Idraulico,Lazio,2019,5,0.1,1
Idraulico,Lazio,2019,6,0.13,1
Idraulico,Lazio,2019,7,0.1,1
Idraulico,Lazio,2019,8,0.11,1
Idraulico,Lazio,2019,9,0.12,1
Idraulico,Lazio,2019,10,0.13,1
Idraulico,Lazio,2019,11,0.1,1
Idraulico,Lazio,2020,3,0.08,1
Idraulico,Lazio,2020,2,0.07,1
Idraulico,Lazio,2020,1,0.1,1
Idraulico,Lazio,2020,0,0.12,1
Idraulico,Liguria,2019,0,0.02,1
Idraulico,Liguria,2019,1,0.02,1
Idraulico,Liguria,2019,2,0.02,1
Idraulico,Liguria,2019,3,0.02,1
Idraulico,Liguria,2019,4,0.01,1
Idraulico,Liguria,2019,5,0.02,1
Idraulico,Liguria,2019,6,0.03,1
Idraulico,Liguria,2019,7,0.02,1
Idraulico,Liguria,2019,8,0.01,1
Idraulico,Liguria,2019,9,0.02,1
Idraulico,Liguria,2019,10,0.02,1
Idraulico,Liguria,2019,11,0.01,1
Idraulico,Liguria,2020,3,0.01,1
Idraulico,Liguria,2020,2,0.01,1
Idraulico,Liguria,2020,1,0.02,1
Idraulico,Liguria,2020,0,0.02,1
Idraulico,Lombardia,2019,0,0.27,1
Idraulico,Lombardia,2019,1,0.23,1
Idraulico,Lombardia,2019,2,0.24,1
Idraulico,Lombardia,2019,3,0.22,1
Idraulico,Lombardia,2019,4,0.29,1
Idraulico,Lombardia,2019,5,0.32,1
Idraulico,Lombardia,2019,6,0.3,1
Idraulico,Lombardia,2019,7,0.25,1
Idraulico,Lombardia,2019,8,0.3,1
Idraulico,Lombardia,2019,9,0.32,1
Idraulico,Lombardia,2019,10,0.31,1
Idraulico,Lombardia,2019,11,0.23,1
Idraulico,Lombardia,2020,3,0.15,1
Idraulico,Lombardia,2020,2,0.17,1
Idraulico,Lombardia,2020,1,0.25,1
Idraulico,Lombardia,2020,0,0.3,1
Idraulico,Marche,2019,0,0.02,1
Idraulico,Marche,2019,1,0.02,1
Idraulico,Marche,2019,2,0.01,1
Idraulico,Marche,2019,3,0.01,1
Idraulico,Marche,2019,4,0.01,1
Idraulico,Marche,2019,5,0.01,1
Idraulico,Marche,2019,6,0.02,1
Idraulico,Marche,2019,7,0.02,1
Idraulico,Marche,2019,8,0.02,1
Idraulico,Marche,2019,9,0.02,1
Idraulico,Marche,2019,10,0.02,1
Idraulico,Marche,2019,11,0.01,1
Idraulico,Marche,2020,3,0.01,1
Idraulico,Marche,2020,2,0.01,1
Idraulico,Marche,2020,1,0.02,1
Idraulico,Marche,2020,0,0.02,1
Idraulico,Molise,2019,0,0,1
Idraulico,Molise,2019,1,0,1
Idraulico,Molise,2019,2,0,1
Idraulico,Molise,2019,3,0,1
Idraulico,Molise,2019,4,0,1
Idraulico,Molise,2019,5,0,1
Idraulico,Molise,2019,6,0,1
Idraulico,Molise,2019,7,0,1
Idraulico,Molise,2019,8,0,1
Idraulico,Molise,2019,9,0,1
Idraulico,Molise,2019,10,0,1
Idraulico,Molise,2019,11,0,1
Idraulico,Molise,2020,2,0,1
Idraulico,Molise,2020,3,0,1
Idraulico,Molise,2020,1,0,1
Idraulico,Molise,2020,0,0,1
Idraulico,Piemonte,2019,0,0.05,1
Idraulico,Piemonte,2019,1,0.04,1
Idraulico,Piemonte,2019,2,0.05,1
Idraulico,Piemonte,2019,3,0.04,1
Idraulico,Piemonte,2019,4,0.06,1
Idraulico,Piemonte,2019,5,0.05,1
Idraulico,Piemonte,2019,6,0.07,1
Idraulico,Piemonte,2019,7,0.06,1
Idraulico,Piemonte,2019,8,0.07,1
Idraulico,Piemonte,2019,9,0.07,1
Idraulico,Piemonte,2019,10,0.06,1
Idraulico,Piemonte,2019,11,0.04,1
Idraulico,Piemonte,2020,3,0.03,1
Idraulico,Piemonte,2020,2,0.04,1
Idraulico,Piemonte,2020,1,0.06,1
Idraulico,Piemonte,2020,0,0.06,1
Idraulico,Puglia,2019,0,0.02,1
Idraulico,Puglia,2019,1,0.02,1
Idraulico,Puglia,2019,2,0.02,1
Idraulico,Puglia,2019,3,0.02,1
Idraulico,Puglia,2019,4,0.02,1
Idraulico,Puglia,2019,5,0.02,1
Idraulico,Puglia,2019,6,0.03,1
Idraulico,Puglia,2019,7,0.03,1
Idraulico,Puglia,2019,8,0.02,1
Idraulico,Puglia,2019,9,0.02,1
Idraulico,Puglia,2019,10,0.02,1
Idraulico,Puglia,2019,11,0.01,1
Idraulico,Puglia,2020,3,0.01,1
Idraulico,Puglia,2020,2,0.01,1
Idraulico,Puglia,2020,1,0.02,1
Idraulico,Puglia,2020,0,0.02,1
Idraulico,Sardegna,2019,0,0.01,1
Idraulico,Sardegna,2019,1,0.01,1
Idraulico,Sardegna,2019,2,0.02,1
Idraulico,Sardegna,2019,3,0.01,1
Idraulico,Sardegna,2019,4,0.01,1
Idraulico,Sardegna,2019,5,0.02,1
Idraulico,Sardegna,2019,6,0.02,1
Idraulico,Sardegna,2019,7,0.02,1
Idraulico,Sardegna,2019,8,0.02,1
Idraulico,Sardegna,2019,9,0.02,1
Idraulico,Sardegna,2019,10,0.02,1
Idraulico,Sardegna,2019,11,0.02,1
Idraulico,Sardegna,2020,3,0.02,1
Idraulico,Sardegna,2020,2,0.01,1
Idraulico,Sardegna,2020,1,0.02,1
Idraulico,Sardegna,2020,0,0.02,1
Idraulico,Sicilia,2019,0,0.02,1
Idraulico,Sicilia,2019,1,0.02,1
Idraulico,Sicilia,2019,2,0.02,1
Idraulico,Sicilia,2019,3,0.01,1
Idraulico,Sicilia,2019,4,0.02,1
Idraulico,Sicilia,2019,5,0.02,1
Idraulico,Sicilia,2019,6,0.03,1
Idraulico,Sicilia,2019,7,0.03,1
Idraulico,Sicilia,2019,8,0.03,1
Idraulico,Sicilia,2019,9,0.03,1
Idraulico,Sicilia,2019,10,0.03,1
Idraulico,Sicilia,2019,11,0.03,1
