ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets
Organizzatore di feste e party,Puglia,2019,4,0.09
Organizzatore di feste e party,Puglia,2019,5,0.09
Organizzatore di feste e party,Puglia,2019,6,0.09
Organizzatore di feste e party,Puglia,2019,7,0.06
Organizzatore di feste e party,Puglia,2019,8,0.11
Organizzatore di feste e party,Puglia,2019,9,0.10
Organizzatore di feste e party,Puglia,2019,10,0.07
Organizzatore di feste e party,Puglia,2019,11,0.08
Organizzatore di feste e party,Puglia,2020,0,0.50
Organizzatore di feste e party,Puglia,2020,1,0.36
Organizzatore di feste e party,Puglia,2020,2,0.11
Organizzatore di feste e party,Puglia,2020,3,0.03
Organizzatore di feste e party,Sardegna,2019,0,0.07
Organizzatore di feste e party,Sardegna,2019,1,0.06
Organizzatore di feste e party,Sardegna,2019,2,0.08
Organizzatore di feste e party,Sardegna,2019,3,0.06
Organizzatore di feste e party,Sardegna,2019,4,0.07
Organizzatore di feste e party,Sardegna,2019,5,0.07
Organizzatore di feste e party,Sardegna,2019,6,0.08
Organizzatore di feste e party,Sardegna,2019,7,0.07
Organizzatore di feste e party,Sardegna,2019,8,0.13
Organizzatore di feste e party,Sardegna,2019,9,0.11
Organizzatore di feste e party,Sardegna,2019,10,0.10
Organizzatore di feste e party,Sardegna,2019,11,0.10
Organizzatore di feste e party,Sardegna,2020,0,0.48
Organizzatore di feste e party,Sardegna,2020,1,0.38
Organizzatore di feste e party,Sardegna,2020,2,0.11
Organizzatore di feste e party,Sardegna,2020,3,0.04
Organizzatore di feste e party,Sicilia,2019,0,0.08
Organizzatore di feste e party,Sicilia,2019,1,0.08
Organizzatore di feste e party,Sicilia,2019,2,0.08
Organizzatore di feste e party,Sicilia,2019,3,0.06
Organizzatore di feste e party,Sicilia,2019,4,0.08
Organizzatore di feste e party,Sicilia,2019,5,0.06
Organizzatore di feste e party,Sicilia,2019,6,0.08
Organizzatore di feste e party,Sicilia,2019,7,0.08
Organizzatore di feste e party,Sicilia,2019,8,0.12
Organizzatore di feste e party,Sicilia,2019,9,0.09
Organizzatore di feste e party,Sicilia,2019,10,0.10
Organizzatore di feste e party,Sicilia,2019,11,0.09
Organizzatore di feste e party,Sicilia,2020,0,0.46
Organizzatore di feste e party,Sicilia,2020,1,0.39
Organizzatore di feste e party,Sicilia,2020,2,0.10
Organizzatore di feste e party,Sicilia,2020,3,0.05
Organizzatore di feste e party,Toscana,2019,0,0.09
Organizzatore di feste e party,Toscana,2019,1,0.07
Organizzatore di feste e party,Toscana,2019,2,0.07
Organizzatore di feste e party,Toscana,2019,3,0.07
Organizzatore di feste e party,Toscana,2019,4,0.06
Organizzatore di feste e party,Toscana,2019,5,0.06
Organizzatore di feste e party,Toscana,2019,6,0.05
Organizzatore di feste e party,Toscana,2019,7,0.06
Organizzatore di feste e party,Toscana,2019,8,0.12
Organizzatore di feste e party,Toscana,2019,9,0.13
Organizzatore di feste e party,Toscana,2019,10,0.12
Organizzatore di feste e party,Toscana,2019,11,0.09
Organizzatore di feste e party,Toscana,2020,0,0.50
Organizzatore di feste e party,Toscana,2020,1,0.35
Organizzatore di feste e party,Toscana,2020,2,0.12
Organizzatore di feste e party,Toscana,2020,3,0.03
Organizzatore di feste e party,Trentino-Alto Adige,2019,0,0.05
Organizzatore di feste e party,Trentino-Alto Adige,2019,1,0.06
Organizzatore di feste e party,Trentino-Alto Adige,2019,2,0.08
Organizzatore di feste e party,Trentino-Alto Adige,2019,3,0.07
Organizzatore di feste e party,Trentino-Alto Adige,2019,4,0.09
Organizzatore di feste e party,Trentino-Alto Adige,2019,5,0.06
Organizzatore di feste e party,Trentino-Alto Adige,2019,6,0.05
Organizzatore di feste e party,Trentino-Alto Adige,2019,7,0.09
Organizzatore di feste e party,Trentino-Alto Adige,2019,8,0.12
Organizzatore di feste e party,Trentino-Alto Adige,2019,9,0.10
Organizzatore di feste e party,Trentino-Alto Adige,2019,10,0.10
Organizzatore di feste e party,Trentino-Alto Adige,2019,11,0.12
Organizzatore di feste e party,Trentino-Alto Adige,2020,0,0.50
Organizzatore di feste e party,Trentino-Alto Adige,2020,1,0.38
Organizzatore di feste e party,Trentino-Alto Adige,2020,2,0.10
Organizzatore di feste e party,Trentino-Alto Adige,2020,3,0.01
Organizzatore di feste e party,Umbria,2019,0,0.06
Organizzatore di feste e party,Umbria,2019,1,0.06
Organizzatore di feste e party,Umbria,2019,2,0.07
Organizzatore di feste e party,Umbria,2019,3,0.05
Organizzatore di feste e party,Umbria,2019,4,0.07
Organizzatore di feste e party,Umbria,2019,5,0.04
Organizzatore di feste e party,Umbria,2019,6,0.08
Organizzatore di feste e party,Umbria,2019,7,0.07
Organizzatore di feste e party,Umbria,2019,8,0.13
Organizzatore di feste e party,Umbria,2019,9,0.13
Organizzatore di feste e party,Umbria,2019,10,0.14
Organizzatore di feste e party,Umbria,2019,11,0.10
Organizzatore di feste e party,Umbria,2020,0,0.50
Organizzatore di feste e party,Umbria,2020,1,0.40
Organizzatore di feste e party,Umbria,2020,2,0.10
Organizzatore di feste e party,Umbria,2020,3,0.00
Organizzatore di feste e party,Valle d'Aosta,2019,0,0.07
Organizzatore di feste e party,Valle d'Aosta,2019,1,0.04
Organizzatore di feste e party,Valle d'Aosta,2019,2,0.01
Organizzatore di feste e party,Valle d'Aosta,2019,3,0.04
Organizzatore di feste e party,Valle d'Aosta,2019,4,0.07
Organizzatore di feste e party,Valle d'Aosta,2019,5,0.01
Organizzatore di feste e party,Valle d'Aosta,2019,6,0.07
Organizzatore di feste e party,Valle d'Aosta,2019,7,0.07
Organizzatore di feste e party,Valle d'Aosta,2019,8,0.15
Organizzatore di feste e party,Valle d'Aosta,2019,9,0.09
Organizzatore di feste e party,Valle d'Aosta,2019,10,0.12
Organizzatore di feste e party,Valle d'Aosta,2019,11,0.27
Organizzatore di feste e party,Valle d'Aosta,2020,0,0.17
Organizzatore di feste e party,Valle d'Aosta,2020,1,0.72
Organizzatore di feste e party,Valle d'Aosta,2020,2,0.06
Organizzatore di feste e party,Valle d'Aosta,2020,3,0.06
Organizzatore di feste e party,Veneto,2019,0,0.07
Organizzatore di feste e party,Veneto,2019,1,0.07
Organizzatore di feste e party,Veneto,2019,2,0.07
Organizzatore di feste e party,Veneto,2019,3,0.05
Organizzatore di feste e party,Veneto,2019,4,0.08
Organizzatore di feste e party,Veneto,2019,5,0.07
Organizzatore di feste e party,Veneto,2019,6,0.07
Organizzatore di feste e party,Veneto,2019,7,0.06
Organizzatore di feste e party,Veneto,2019,8,0.12
Organizzatore di feste e party,Veneto,2019,9,0.12
Organizzatore di feste e party,Veneto,2019,10,0.12
Organizzatore di feste e party,Veneto,2019,11,0.10
Organizzatore di feste e party,Veneto,2020,0,0.53
Organizzatore di feste e party,Veneto,2020,1,0.32
Organizzatore di feste e party,Veneto,2020,2,0.12
Organizzatore di feste e party,Veneto,2020,3,0.03
Personal trainer,Abruzzo,2019,0,0.14
Personal trainer,Abruzzo,2019,1,0.10
Personal trainer,Abruzzo,2019,2,0.07
Personal trainer,Abruzzo,2019,3,0.06
Personal trainer,Abruzzo,2019,4,0.10
Personal trainer,Abruzzo,2019,5,0.08
Personal trainer,Abruzzo,2019,6,0.07
Personal trainer,Abruzzo,2019,7,0.10
Personal trainer,Abruzzo,2019,8,0.10
Personal trainer,Abruzzo,2019,9,0.06
Personal trainer,Abruzzo,2019,10,0.06
Personal trainer,Abruzzo,2019,11,0.05
Personal trainer,Abruzzo,2020,0,0.40
Personal trainer,Abruzzo,2020,1,0.32
Personal trainer,Abruzzo,2020,2,0.18
Personal trainer,Abruzzo,2020,3,0.11
Personal trainer,Basilicata,2019,0,0.17
Personal trainer,Basilicata,2019,1,0.13
Personal trainer,Basilicata,2019,2,0.06
Personal trainer,Basilicata,2019,3,0.04
Personal trainer,Basilicata,2019,4,0.12
Personal trainer,Basilicata,2019,5,0.07
Personal trainer,Basilicata,2019,6,0.08
Personal trainer,Basilicata,2019,7,0.05
Personal trainer,Basilicata,2019,8,0.05
Personal trainer,Basilicata,2019,9,0.08
Personal trainer,Basilicata,2019,10,0.04
Personal trainer,Basilicata,2019,11,0.11
Personal trainer,Basilicata,2020,0,0.27
Personal trainer,Basilicata,2020,1,0.27
Personal trainer,Basilicata,2020,2,0.31
Personal trainer,Basilicata,2020,3,0.15
Personal trainer,Calabria,2019,0,0.16
Personal trainer,Calabria,2019,1,0.11
Personal trainer,Calabria,2019,2,0.05
Personal trainer,Calabria,2019,3,0.06
Personal trainer,Calabria,2019,4,0.09
Personal trainer,Calabria,2019,5,0.06
Personal trainer,Calabria,2019,6,0.09
Personal trainer,Calabria,2019,7,0.07
Personal trainer,Calabria,2019,8,0.11
Personal trainer,Calabria,2019,9,0.08
Personal trainer,Calabria,2019,10,0.06
Personal trainer,Calabria,2019,11,0.05
Personal trainer,Calabria,2020,0,0.41
Personal trainer,Calabria,2020,1,0.34
Personal trainer,Calabria,2020,2,0.15
Personal trainer,Calabria,2020,3,0.09
Personal trainer,Campania,2019,0,0.13
Personal trainer,Campania,2019,1,0.08
Personal trainer,Campania,2019,2,0.08
Personal trainer,Campania,2019,3,0.07
Personal trainer,Campania,2019,4,0.09
Personal trainer,Campania,2019,5,0.07
Personal trainer,Campania,2019,6,0.08
Personal trainer,Campania,2019,7,0.10
Personal trainer,Campania,2019,8,0.12
Personal trainer,Campania,2019,9,0.08
Personal trainer,Campania,2019,10,0.06
Personal trainer,Campania,2019,11,0.04
Personal trainer,Campania,2020,0,0.40
Personal trainer,Campania,2020,1,0.30
Personal trainer,Campania,2020,2,0.16
Personal trainer,Campania,2020,3,0.14
Personal trainer,Emilia-Romagna,2019,0,0.14
Personal trainer,Emilia-Romagna,2019,1,0.08
Personal trainer,Emilia-Romagna,2019,2,0.08
Personal trainer,Emilia-Romagna,2019,3,0.07
Personal trainer,Emilia-Romagna,2019,4,0.10
Personal trainer,Emilia-Romagna,2019,5,0.08
Personal trainer,Emilia-Romagna,2019,6,0.08
Personal trainer,Emilia-Romagna,2019,7,0.09
Personal trainer,Emilia-Romagna,2019,8,0.09
Personal trainer,Emilia-Romagna,2019,9,0.07
Personal trainer,Emilia-Romagna,2019,10,0.07
Personal trainer,Emilia-Romagna,2019,11,0.04
Personal trainer,Emilia-Romagna,2020,0,0.42
Personal trainer,Emilia-Romagna,2020,1,0.31
Personal trainer,Emilia-Romagna,2020,2,0.15
Personal trainer,Emilia-Romagna,2020,3,0.12
Personal trainer,Friuli Venezia Giulia,2019,0,0.12
Personal trainer,Friuli Venezia Giulia,2019,1,0.09
Personal trainer,Friuli Venezia Giulia,2019,2,0.08
Personal trainer,Friuli Venezia Giulia,2019,3,0.07
Personal trainer,Friuli Venezia Giulia,2019,4,0.13
Personal trainer,Friuli Venezia Giulia,2019,5,0.07
Personal trainer,Friuli Venezia Giulia,2019,6,0.08
Personal trainer,Friuli Venezia Giulia,2019,7,0.09
Personal trainer,Friuli Venezia Giulia,2019,8,0.10
Personal trainer,Friuli Venezia Giulia,2019,9,0.07
Personal trainer,Friuli Venezia Giulia,2019,10,0.05
Personal trainer,Friuli Venezia Giulia,2019,11,0.04
Personal trainer,Friuli Venezia Giulia,2020,0,0.42
Personal trainer,Friuli Venezia Giulia,2020,1,0.30
Personal trainer,Friuli Venezia Giulia,2020,2,0.15
Personal trainer,Friuli Venezia Giulia,2020,3,0.13
Personal trainer,Italia,2019,0,0.13
Personal trainer,Italia,2019,1,0.08
Personal trainer,Italia,2019,2,0.08
Personal trainer,Italia,2019,3,0.07
Personal trainer,Italia,2019,4,0.10
Personal trainer,Italia,2019,5,0.08
Personal trainer,Italia,2019,6,0.08
Personal trainer,Italia,2019,7,0.09
Personal trainer,Italia,2019,8,0.10
Personal trainer,Italia,2019,9,0.08
Personal trainer,Italia,2019,10,0.07
Personal trainer,Italia,2019,11,0.05
Personal trainer,Italia,2020,0,0.39
Personal trainer,Italia,2020,1,0.31
Personal trainer,Italia,2020,2,0.17
Personal trainer,Italia,2020,3,0.13
Personal trainer,Lazio,2019,0,0.13
Personal trainer,Lazio,2019,1,0.08
Personal trainer,Lazio,2019,2,0.08
Personal trainer,Lazio,2019,3,0.07
Personal trainer,Lazio,2019,4,0.11
Personal trainer,Lazio,2019,5,0.07
Personal trainer,Lazio,2019,6,0.08
Personal trainer,Lazio,2019,7,0.08
Personal trainer,Lazio,2019,8,0.10
Personal trainer,Lazio,2019,9,0.08
Personal trainer,Lazio,2019,10,0.07
Personal trainer,Lazio,2019,11,0.05
Personal trainer,Lazio,2020,0,0.39
Personal trainer,Lazio,2020,1,0.31
Personal trainer,Lazio,2020,2,0.17
Personal trainer,Lazio,2020,3,0.13
Personal trainer,Liguria,2019,0,0.13
Personal trainer,Liguria,2019,1,0.09
Personal trainer,Liguria,2019,2,0.08
Personal trainer,Liguria,2019,3,0.08
Personal trainer,Liguria,2019,4,0.12
Personal trainer,Liguria,2019,5,0.09
Personal trainer,Liguria,2019,6,0.08
Personal trainer,Liguria,2019,7,0.08
Personal trainer,Liguria,2019,8,0.10
Personal trainer,Liguria,2019,9,0.06
Personal trainer,Liguria,2019,10,0.05
Personal trainer,Liguria,2019,11,0.04
Personal trainer,Liguria,2020,0,0.36
Personal trainer,Liguria,2020,1,0.28
Personal trainer,Liguria,2020,2,0.19
Personal trainer,Liguria,2020,3,0.17
Personal trainer,Lombardia,2019,0,0.13
Personal trainer,Lombardia,2019,1,0.08
Personal trainer,Lombardia,2019,2,0.08
Personal trainer,Lombardia,2019,3,0.07
Personal trainer,Lombardia,2019,4,0.11
Personal trainer,Lombardia,2019,5,0.08
Personal trainer,Lombardia,2019,6,0.07
Personal trainer,Lombardia,2019,7,0.09
Personal trainer,Lombardia,2019,8,0.10
Personal trainer,Lombardia,2019,9,0.07
Personal trainer,Lombardia,2019,10,0.07
Personal trainer,Lombardia,2019,11,0.05
Personal trainer,Lombardia,2020,0,0.40
Personal trainer,Lombardia,2020,1,0.31
Personal trainer,Lombardia,2020,2,0.16
Personal trainer,Lombardia,2020,3,0.14
Personal trainer,Marche,2019,0,0.13
Personal trainer,Marche,2019,1,0.09
Personal trainer,Marche,2019,2,0.08
Personal trainer,Marche,2019,3,0.06
Personal trainer,Marche,2019,4,0.11
Personal trainer,Marche,2019,5,0.08
Personal trainer,Marche,2019,6,0.08
Personal trainer,Marche,2019,7,0.10
Personal trainer,Marche,2019,8,0.10
Personal trainer,Marche,2019,9,0.08
Personal trainer,Marche,2019,10,0.06
Personal trainer,Marche,2019,11,0.04
Personal trainer,Marche,2020,0,0.39
Personal trainer,Marche,2020,1,0.25
Personal trainer,Marche,2020,2,0.20
Personal trainer,Marche,2020,3,0.17
Personal trainer,Molise,2019,0,0.12
Personal trainer,Molise,2019,1,0.09
Personal trainer,Molise,2019,2,0.05
Personal trainer,Molise,2019,3,0.06
Personal trainer,Molise,2019,4,0.10
Personal trainer,Molise,2019,5,0.05
Personal trainer,Molise,2019,6,0.07
Personal trainer,Molise,2019,7,0.07
Personal trainer,Molise,2019,8,0.21
Personal trainer,Molise,2019,9,0.07
Personal trainer,Molise,2019,10,0.07
Personal trainer,Molise,2019,11,0.05
Personal trainer,Molise,2020,0,0.50
Personal trainer,Molise,2020,1,0.28
Personal trainer,Molise,2020,2,0.14
Personal trainer,Molise,2020,3,0.08
Personal trainer,Piemonte,2019,0,0.12
Personal trainer,Piemonte,2019,1,0.08
Personal trainer,Piemonte,2019,2,0.10
Personal trainer,Piemonte,2019,3,0.08
Personal trainer,Piemonte,2019,4,0.10
Personal trainer,Piemonte,2019,5,0.08
Personal trainer,Piemonte,2019,6,0.07
Personal trainer,Piemonte,2019,7,0.08
Personal trainer,Piemonte,2019,8,0.11
Personal trainer,Piemonte,2019,9,0.08
Personal trainer,Piemonte,2019,10,0.07
Personal trainer,Piemonte,2019,11,0.05
Personal trainer,Piemonte,2020,0,0.36
Personal trainer,Piemonte,2020,1,0.33
Personal trainer,Piemonte,2020,2,0.17
Personal trainer,Piemonte,2020,3,0.14
Personal trainer,Puglia,2019,0,0.13
Personal trainer,Puglia,2019,1,0.08
Personal trainer,Puglia,2019,2,0.09
Personal trainer,Puglia,2019,3,0.07
Personal trainer,Puglia,2019,4,0.09
Personal trainer,Puglia,2019,5,0.08
Personal trainer,Puglia,2019,6,0.07
Personal trainer,Puglia,2019,7,0.07
Personal trainer,Puglia,2019,8,0.12
Personal trainer,Puglia,2019,9,0.09
Personal trainer,Puglia,2019,10,0.07
Personal trainer,Puglia,2019,11,0.04
Personal trainer,Puglia,2020,0,0.36
Personal trainer,Puglia,2020,1,0.34
Personal trainer,Puglia,2020,2,0.17
Personal trainer,Puglia,2020,3,0.12
Personal trainer,Sardegna,2019,0,0.13
Personal trainer,Sardegna,2019,1,0.09
Personal trainer,Sardegna,2019,2,0.08
Personal trainer,Sardegna,2019,3,0.10
Personal trainer,Sardegna,2019,4,0.10
Personal trainer,Sardegna,2019,5,0.07
Personal trainer,Sardegna,2019,6,0.06
Personal trainer,Sardegna,2019,7,0.07
Personal trainer,Sardegna,2019,8,0.10
Personal trainer,Sardegna,2019,9,0.09
Personal trainer,Sardegna,2019,10,0.07
Personal trainer,Sardegna,2019,11,0.05
Personal trainer,Sardegna,2020,0,0.43
Personal trainer,Sardegna,2020,1,0.29
Personal trainer,Sardegna,2020,2,0.15
Personal trainer,Sardegna,2020,3,0.13
Personal trainer,Sicilia,2019,0,0.13
Personal trainer,Sicilia,2019,1,0.08
Personal trainer,Sicilia,2019,2,0.07
Personal trainer,Sicilia,2019,3,0.07
Personal trainer,Sicilia,2019,4,0.11
Personal trainer,Sicilia,2019,5,0.07
Personal trainer,Sicilia,2019,6,0.08
Personal trainer,Sicilia,2019,7,0.08
Personal trainer,Sicilia,2019,8,0.11
Personal trainer,Sicilia,2019,9,0.08
Personal trainer,Sicilia,2019,10,0.07
Personal trainer,Sicilia,2019,11,0.05
Personal trainer,Sicilia,2020,0,0.39
Personal trainer,Sicilia,2020,1,0.30
Personal trainer,Sicilia,2020,2,0.18
Personal trainer,Sicilia,2020,3,0.13
Personal trainer,Toscana,2019,0,0.13
Personal trainer,Toscana,2019,1,0.07
Personal trainer,Toscana,2019,2,0.09
Personal trainer,Toscana,2019,3,0.06
Personal trainer,Toscana,2019,4,0.11
Personal trainer,Toscana,2019,5,0.07
Personal trainer,Toscana,2019,6,0.07
Personal trainer,Toscana,2019,7,0.09
Personal trainer,Toscana,2019,8,0.11
Personal trainer,Toscana,2019,9,0.08
Personal trainer,Toscana,2019,10,0.06
Personal trainer,Toscana,2019,11,0.05
Personal trainer,Toscana,2020,0,0.41
Personal trainer,Toscana,2020,1,0.32
Personal trainer,Toscana,2020,2,0.16
Personal trainer,Toscana,2020,3,0.12
Personal trainer,Trentino-Alto Adige,2019,0,0.13
Personal trainer,Trentino-Alto Adige,2019,1,0.10
Personal trainer,Trentino-Alto Adige,2019,2,0.07
Personal trainer,Trentino-Alto Adige,2019,3,0.04
Personal trainer,Trentino-Alto Adige,2019,4,0.08
Personal trainer,Trentino-Alto Adige,2019,5,0.09
Personal trainer,Trentino-Alto Adige,2019,6,0.10
Personal trainer,Trentino-Alto Adige,2019,7,0.08
Personal trainer,Trentino-Alto Adige,2019,8,0.11
Personal trainer,Trentino-Alto Adige,2019,9,0.07
Personal trainer,Trentino-Alto Adige,2019,10,0.07
Personal trainer,Trentino-Alto Adige,2019,11,0.06
Personal trainer,Trentino-Alto Adige,2020,0,0.43
Personal trainer,Trentino-Alto Adige,2020,1,0.26
Personal trainer,Trentino-Alto Adige,2020,2,0.16
Personal trainer,Trentino-Alto Adige,2020,3,0.15
Personal trainer,Umbria,2019,0,0.15
Personal trainer,Umbria,2019,1,0.07
Personal trainer,Umbria,2019,2,0.06
Personal trainer,Umbria,2019,3,0.06
Personal trainer,Umbria,2019,4,0.13
Personal trainer,Umbria,2019,5,0.09
Personal trainer,Umbria,2019,6,0.08
Personal trainer,Umbria,2019,7,0.09
Personal trainer,Umbria,2019,8,0.08
Personal trainer,Umbria,2019,9,0.09
Personal trainer,Umbria,2019,10,0.06
Personal trainer,Umbria,2019,11,0.04
Personal trainer,Umbria,2020,0,0.43
Personal trainer,Umbria,2020,1,0.31
Personal trainer,Umbria,2020,2,0.14
Personal trainer,Umbria,2020,3,0.12
Personal trainer,Valle d'Aosta,2019,0,0.16
Personal trainer,Valle d'Aosta,2019,1,0.09
Personal trainer,Valle d'Aosta,2019,2,0.04
Personal trainer,Valle d'Aosta,2019,3,0.11
Personal trainer,Valle d'Aosta,2019,4,0.11
Personal trainer,Valle d'Aosta,2019,5,0.07
Personal trainer,Valle d'Aosta,2019,6,0.10
Personal trainer,Valle d'Aosta,2019,7,0.14
Personal trainer,Valle d'Aosta,2019,8,0.04
Personal trainer,Valle d'Aosta,2019,9,0.03
Personal trainer,Valle d'Aosta,2019,10,0.08
Personal trainer,Valle d'Aosta,2019,11,0.05
Personal trainer,Valle d'Aosta,2020,0,0.12
Personal trainer,Valle d'Aosta,2020,1,0.59
Personal trainer,Valle d'Aosta,2020,2,0.18
Personal trainer,Valle d'Aosta,2020,3,0.12
Personal trainer,Veneto,2019,0,0.14
Personal trainer,Veneto,2019,1,0.07
Personal trainer,Veneto,2019,2,0.09
Personal trainer,Veneto,2019,3,0.07
Personal trainer,Veneto,2019,4,0.10
Personal trainer,Veneto,2019,5,0.08
Personal trainer,Veneto,2019,6,0.09
Personal trainer,Veneto,2019,7,0.09
Personal trainer,Veneto,2019,8,0.09
Personal trainer,Veneto,2019,9,0.06
Personal trainer,Veneto,2019,10,0.07
Personal trainer,Veneto,2019,11,0.05
Personal trainer,Veneto,2020,0,0.37
Personal trainer,Veneto,2020,1,0.31
Personal trainer,Veneto,2020,2,0.18
Personal trainer,Veneto,2020,3,0.14
Psicologo,Abruzzo,2019,0,0.08
Psicologo,Abruzzo,2019,1,0.06
Psicologo,Abruzzo,2019,2,0.08
Psicologo,Abruzzo,2019,3,0.07
Psicologo,Abruzzo,2019,4,0.08
Psicologo,Abruzzo,2019,5,0.07
Psicologo,Abruzzo,2019,6,0.10
Psicologo,Abruzzo,2019,7,0.07
Psicologo,Abruzzo,2019,8,0.12
Psicologo,Abruzzo,2019,9,0.12
Psicologo,Abruzzo,2019,10,0.10
Psicologo,Abruzzo,2019,11,0.06
Psicologo,Abruzzo,2020,0,0.35
Psicologo,Abruzzo,2020,1,0.29
Psicologo,Abruzzo,2020,2,0.21
Psicologo,Abruzzo,2020,3,0.14
Psicologo,Basilicata,2019,0,0.12
Psicologo,Basilicata,2019,1,0.06
Psicologo,Basilicata,2019,2,0.09
Psicologo,Basilicata,2019,3,0.06
Psicologo,Basilicata,2019,4,0.07
Psicologo,Basilicata,2019,5,0.10
Psicologo,Basilicata,2019,6,0.09
Psicologo,Basilicata,2019,7,0.06
Psicologo,Basilicata,2019,8,0.08
Psicologo,Basilicata,2019,9,0.12
Psicologo,Basilicata,2019,10,0.11
Psicologo,Basilicata,2019,11,0.06
Psicologo,Basilicata,2020,0,0.43
Psicologo,Basilicata,2020,1,0.30
Psicologo,Basilicata,2020,2,0.11
Psicologo,Basilicata,2020,3,0.15
Psicologo,Calabria,2019,0,0.09
Psicologo,Calabria,2019,1,0.07
Psicologo,Calabria,2019,2,0.06
Psicologo,Calabria,2019,3,0.05
Psicologo,Calabria,2019,4,0.10
Psicologo,Calabria,2019,5,0.08
Psicologo,Calabria,2019,6,0.10
Psicologo,Calabria,2019,7,0.09
Psicologo,Calabria,2019,8,0.09
Psicologo,Calabria,2019,9,0.12
Psicologo,Calabria,2019,10,0.10
Psicologo,Calabria,2019,11,0.06
Psicologo,Calabria,2020,0,0.40
Psicologo,Calabria,2020,1,0.30
Psicologo,Calabria,2020,2,0.15
Psicologo,Calabria,2020,3,0.15
Psicologo,Campania,2019,0,0.06
Psicologo,Campania,2019,1,0.07
Psicologo,Campania,2019,2,0.07
Psicologo,Campania,2019,3,0.07
Psicologo,Campania,2019,4,0.09
Psicologo,Campania,2019,5,0.09
Psicologo,Campania,2019,6,0.09
Psicologo,Campania,2019,7,0.07
Psicologo,Campania,2019,8,0.11
Psicologo,Campania,2019,9,0.13
Psicologo,Campania,2019,10,0.11
Psicologo,Campania,2019,11,0.05
Psicologo,Campania,2020,0,0.36
Psicologo,Campania,2020,1,0.35
Psicologo,Campania,2020,2,0.18
Psicologo,Campania,2020,3,0.12
Psicologo,Emilia-Romagna,2019,0,0.07
Psicologo,Emilia-Romagna,2019,1,0.06
Psicologo,Emilia-Romagna,2019,2,0.07
Psicologo,Emilia-Romagna,2019,3,0.06
Psicologo,Emilia-Romagna,2019,4,0.09
Psicologo,Emilia-Romagna,2019,5,0.07
Psicologo,Emilia-Romagna,2019,6,0.09
Psicologo,Emilia-Romagna,2019,7,0.07
Psicologo,Emilia-Romagna,2019,8,0.12
Psicologo,Emilia-Romagna,2019,9,0.12
Psicologo,Emilia-Romagna,2019,10,0.12
Psicologo,Emilia-Romagna,2019,11,0.06
Psicologo,Emilia-Romagna,2020,0,0.36
Psicologo,Emilia-Romagna,2020,1,0.35
Psicologo,Emilia-Romagna,2020,2,0.17
Psicologo,Emilia-Romagna,2020,3,0.12
Psicologo,Friuli Venezia Giulia,2019,0,0.07
Psicologo,Friuli Venezia Giulia,2019,1,0.04
Psicologo,Friuli Venezia Giulia,2019,2,0.06
Psicologo,Friuli Venezia Giulia,2019,3,0.07
Psicologo,Friuli Venezia Giulia,2019,4,0.13
Psicologo,Friuli Venezia Giulia,2019,5,0.09
Psicologo,Friuli Venezia Giulia,2019,6,0.08
Psicologo,Friuli Venezia Giulia,2019,7,0.07
Psicologo,Friuli Venezia Giulia,2019,8,0.11
Psicologo,Friuli Venezia Giulia,2019,9,0.10
Psicologo,Friuli Venezia Giulia,2019,10,0.13
Psicologo,Friuli Venezia Giulia,2019,11,0.06
Psicologo,Friuli Venezia Giulia,2020,0,0.37
Psicologo,Friuli Venezia Giulia,2020,1,0.33
Psicologo,Friuli Venezia Giulia,2020,2,0.18
Psicologo,Friuli Venezia Giulia,2020,3,0.13
Psicologo,Italia,2019,0,0.07
Psicologo,Italia,2019,1,0.06
Psicologo,Italia,2019,2,0.07
Psicologo,Italia,2019,3,0.06
Psicologo,Italia,2019,4,0.09
Psicologo,Italia,2019,5,0.08
Psicologo,Italia,2019,6,0.09
Psicologo,Italia,2019,7,0.07
Psicologo,Italia,2019,8,0.11
Psicologo,Italia,2019,9,0.12
Psicologo,Italia,2019,10,0.12
Psicologo,Italia,2019,11,0.06
Psicologo,Italia,2020,0,0.37
Psicologo,Italia,2020,1,0.34
Psicologo,Italia,2020,2,0.16
Psicologo,Italia,2020,3,0.12
Psicologo,Lazio,2019,0,0.06
Psicologo,Lazio,2019,1,0.06
Psicologo,Lazio,2019,2,0.07
Psicologo,Lazio,2019,3,0.07
Psicologo,Lazio,2019,4,0.10
Psicologo,Lazio,2019,5,0.09
Psicologo,Lazio,2019,6,0.09
Psicologo,Lazio,2019,7,0.06
Psicologo,Lazio,2019,8,0.12
Psicologo,Lazio,2019,9,0.12
Psicologo,Lazio,2019,10,0.12
Psicologo,Lazio,2019,11,0.06
Psicologo,Lazio,2020,0,0.36
Psicologo,Lazio,2020,1,0.36
Psicologo,Lazio,2020,2,0.14
Psicologo,Lazio,2020,3,0.13
Psicologo,Liguria,2019,0,0.06
Psicologo,Liguria,2019,1,0.06
Psicologo,Liguria,2019,2,0.07
Psicologo,Liguria,2019,3,0.05
Psicologo,Liguria,2019,4,0.08
Psicologo,Liguria,2019,5,0.09
Psicologo,Liguria,2019,6,0.11
Psicologo,Liguria,2019,7,0.08
Psicologo,Liguria,2019,8,0.10
Psicologo,Liguria,2019,9,0.12
Psicologo,Liguria,2019,10,0.12
